Sub,Effect,Trial,A1,A2,B1,B2,C1,C2,resp,response,RT
26,Com3,167,5.5,5.4,4.4,6.5,3.4,7.5,1,1,3.088
26,Com3,171,5.6,5.4,4.7,6.3,3.6,7.4,2,2,2.415
26,Com1,174,7.6,3.5,6.5,4.6,5.5,5.6,1,3,2.944
26,Com3,175,5.6,5.3,4.7,6.2,3.6,7.3,3,2,2.703
26,Com3,178,5.4,5.5,4.4,6.5,3.4,7.5,2,1,3.694
26,Com2,181,6.6,4.4,5.5,5.5,4.4,6.6,1,2,2.463
26,Com3,184,5.5,5.5,4.6,6.4,3.4,7.6,2,1,3.135
26,Com3,185,5.7,5.8,4.6,6.9,3.6,7.9,1,2,3.697
26,Com1,186,7.4,3.5,6.5,4.4,5.5,5.4,2,3,3.503
26,Com2,190,6.5,4.6,5.6,5.5,4.7,6.4,1,3,3.633
26,Com1,193,7.8,3.1,6.8,4.1,5.7,5.2,3,3,7.121
26,Com2,194,6.5,4.3,5.6,5.2,4.5,6.3,2,2,3.167
26,Com1,196,7.4,3.5,6.5,4.4,5.4,5.5,1,3,4.016
26,Com2,198,6.8,4.1,5.7,5.2,4.8,6.1,3,2,3.378
26,Com3,200,5.4,5.6,4.3,6.7,3.4,7.6,3,1,5.409
26,Com3,201,5.5,5.6,4.5,6.6,3.5,7.6,3,1,1.294
26,Com3,203,5.6,5.2,4.5,6.3,3.5,7.3,2,1,8.191
26,Com3,205,5.4,5.4,4.5,6.3,3.4,7.4,1,1,4.85
26,Com1,211,7.6,3.5,6.4,4.7,5.5,5.6,3,2,3.487
26,Com2,214,6.6,4.5,5.6,5.5,4.6,6.5,2,2,2.464
26,Com3,215,5.4,5.5,4.3,6.6,3.4,7.5,3,1,3.31
26,Com3,218,5.5,5.5,4.5,6.5,3.4,7.6,3,1,3.265
26,Com2,219,6.5,4.6,5.6,5.5,4.7,6.4,1,3,5.214
26,Com1,220,7.6,3.5,6.7,4.4,5.6,5.5,1,1,2.833
26,Com2,224,6.6,4.6,5.7,5.5,4.7,6.5,2,3,2.961
26,Com2,225,6.3,4.5,5.4,5.4,4.5,6.3,1,2,4.412
26,Com2,227,6.6,4.4,5.6,5.4,4.7,6.3,2,3,3.809
26,Com2,228,6.4,4.5,5.4,5.5,4.3,6.6,3,2,2.353
26,Com1,233,7.5,3.6,6.4,4.7,5.5,5.6,2,2,3.198
26,Com1,234,7.5,3.3,6.4,4.4,5.4,5.4,2,3,1.983
26,Com1,238,7.0,3.5,6.2,4.3,5.1,5.4,2,3,4.367
26,Com1,239,7.6,3.5,6.4,4.7,5.5,5.6,1,2,2.624
26,Com1,240,7.6,3.3,6.5,4.4,5.5,5.4,2,3,1.904
27,Com1,2,7.7,3.1,6.5,4.3,5.6,5.2,1,1,21.299
27,Com3,3,5.5,5.4,4.4,6.5,3.4,7.5,2,3,4.259
27,Com3,7,5.4,5.6,4.3,6.7,3.4,7.6,2,3,2.016
27,Com1,10,7.6,3.4,6.6,4.4,5.6,5.4,1,1,1.587
27,Com3,12,5.6,5.4,4.7,6.3,3.6,7.4,2,3,6.562
27,Com2,13,6.5,4.6,5.6,5.5,4.7,6.4,3,1,21.186
27,Com2,19,6.4,4.7,5.5,5.6,4.5,6.6,2,2,6.369
27,Com2,21,6.6,4.5,5.6,5.5,4.6,6.5,1,1,10.402
27,Com2,23,6.5,4.4,5.4,5.5,4.4,6.5,3,2,12.019
27,Com1,24,7.5,3.5,6.6,4.4,5.6,5.4,2,1,6.05
27,Com2,26,6.3,4.6,5.4,5.5,4.3,6.6,3,3,2.736
27,Com1,27,7.6,3.5,6.6,4.5,5.6,5.5,2,1,3.198
27,Com3,29,5.4,5.5,4.4,6.5,3.4,7.5,1,3,1.423
27,Com2,39,6.5,4.6,5.5,5.6,4.5,6.6,2,1,9.664
27,Com3,41,5.4,5.4,4.5,6.3,3.4,7.4,2,3,15.647
27,Com3,44,5.3,5.6,4.2,6.7,3.4,7.5,1,2,18.127
27,Com1,46,7.7,3.5,6.6,4.6,5.7,5.5,3,2,12.96
27,Com3,48,5.6,5.2,4.5,6.3,3.6,7.2,2,3,8.479
27,Com1,49,7.5,3.6,6.6,4.5,5.5,5.6,2,1,26.191
27,Com2,51,6.6,4.4,5.6,5.4,4.7,6.3,2,2,5.182
27,Com1,52,7.4,3.6,6.4,4.6,5.4,5.6,2,3,15.968
27,Com1,53,7.4,3.6,6.6,4.4,5.5,5.5,2,1,5.68
27,Com3,54,5.4,5.4,4.4,6.4,3.5,7.3,2,3,6.128
27,Com3,59,5.5,5.5,4.6,6.4,3.4,7.6,1,2,7.024
27,Com3,61,5.5,5.6,4.5,6.6,3.5,7.6,3,3,13.105
27,Com2,64,6.5,4.5,5.5,5.5,4.5,6.5,1,2,7.265
27,Com1,65,7.5,3.4,6.3,4.6,5.4,5.5,1,3,7.568
27,Com2,66,6.7,4.4,5.6,5.5,4.5,6.6,3,1,7.005
27,Com2,69,6.5,4.4,5.5,5.4,4.4,6.5,1,2,7.969
27,Com2,70,6.5,4.5,5.4,5.6,4.3,6.7,2,3,10.769
27,Com2,71,6.6,4.5,5.6,5.5,4.5,6.6,1,2,11.15
27,Com1,72,7.4,3.5,6.5,4.4,5.4,5.5,1,3,5.615
27,Com3,73,5.5,5.5,4.5,6.5,3.4,7.6,1,2,8.321
27,Com2,77,6.5,4.4,5.6,5.3,4.7,6.2,1,2,11.072
27,Com3,81,5.5,5.6,4.5,6.6,3.5,7.6,1,3,10.174
27,Com3,82,5.4,5.4,4.5,6.3,3.3,7.5,2,3,4.845
27,Com1,89,7.4,3.8,6.6,4.6,5.5,5.7,2,3,15.391
27,Com3,91,5.4,5.6,4.5,6.5,3.4,7.6,3,2,17.728
27,Com1,93,7.6,3.2,6.6,4.2,5.6,5.2,3,3,6.367
27,Com2,94,6.5,4.4,5.5,5.4,4.4,6.5,2,2,8.591
27,Com3,97,5.6,5.4,4.7,6.3,3.5,7.5,3,2,18.175
27,Com2,99,6.5,4.5,5.4,5.6,4.5,6.5,1,3,9.2
27,Com1,100,7.5,3.5,6.6,4.4,5.5,5.5,2,2,9.823
27,Com2,101,6.6,4.5,5.5,5.6,4.5,6.6,2,2,16.369
27,Com1,102,7.4,3.3,6.4,4.3,5.3,5.4,1,2,7.856
27,Com1,103,7.6,3.5,6.4,4.7,5.5,5.6,3,1,3.906
27,Com3,104,5.3,5.4,4.4,6.3,3.4,7.3,3,3,4.704
27,Com2,105,6.4,4.3,5.3,5.4,4.4,6.3,2,1,6.754
27,Com1,106,7.3,3.5,6.3,4.5,5.4,5.4,3,3,6.079
27,Com1,107,7.4,3.7,6.2,4.9,5.3,5.8,1,3,6.038
27,Com1,108,7.6,3.5,6.4,4.7,5.5,5.6,2,2,9.182
27,Com1,109,7.7,3.4,6.5,4.6,5.6,5.5,2,2,5.344
27,Com2,111,6.4,4.4,5.4,5.4,4.4,6.4,2,1,7.105
27,Com3,113,5.6,5.5,4.7,6.4,3.5,7.6,1,1,9.167
27,Com1,114,7.5,3.4,6.4,4.5,5.4,5.5,3,2,6.321
27,Com3,115,5.6,5.5,4.7,6.4,3.6,7.5,2,1,4.831
27,Com3,116,5.4,5.5,4.3,6.6,3.4,7.5,3,1,7.663
27,Com2,118,6.8,4.1,5.7,5.2,4.8,6.1,1,1,14.031
27,Com1,122,7.0,3.5,6.2,4.3,5.1,5.4,3,1,14.853
27,Com2,127,6.3,4.6,5.4,5.5,4.4,6.5,1,1,6.703
27,Com1,128,7.3,3.5,6.4,4.4,5.4,5.4,1,1,5.2
27,Com3,130,5.6,5.5,4.6,6.5,3.5,7.6,1,1,15.165
27,Com2,131,6.3,4.5,5.4,5.4,4.4,6.4,1,1,6.319
27,Com2,133,6.5,4.3,5.6,5.2,4.5,6.3,2,1,9.491
27,Com2,134,6.6,4.6,5.5,5.7,4.6,6.6,3,1,9.917
27,Com2,135,6.6,4.4,5.6,5.4,4.7,6.3,1,1,4.386
27,Com1,138,7.7,3.4,6.6,4.5,5.6,5.5,2,1,8.736
27,Com2,139,6.6,4.4,5.5,5.5,4.6,6.4,2,1,17.183
27,Com2,140,6.4,4.7,5.5,5.6,4.5,6.6,2,1,13.537
27,Com1,143,7.2,3.7,6.2,4.7,5.3,5.6,2,2,7.102
27,Com1,145,7.6,3.3,6.5,4.4,5.6,5.3,3,2,6.285
27,Com1,146,7.4,3.5,6.5,4.4,5.5,5.4,1,2,13.214
27,Com1,148,7.5,3.4,6.3,4.6,5.4,5.5,1,2,5.869
27,Com2,151,6.4,4.7,5.5,5.6,4.6,6.5,1,1,6.816
27,Com3,152,5.5,5.6,4.5,6.6,3.5,7.6,2,1,9.439
27,Com3,153,5.4,5.5,4.3,6.6,3.3,7.6,2,1,15.456
27,Com3,155,5.6,5.5,4.5,6.6,3.6,7.5,1,1,5.678
27,Com3,156,5.5,5.5,4.4,6.6,3.5,7.5,2,1,14.607
27,Com2,159,6.3,4.5,5.4,5.4,4.5,6.3,3,1,15.202
27,Com2,161,6.6,4.9,5.7,5.8,4.6,6.9,2,1,16.734
27,Com1,162,7.4,3.4,6.3,4.5,5.4,5.4,2,1,13.409
27,Com1,163,7.3,3.6,6.3,4.6,5.4,5.5,1,1,5.585
27,Com3,164,5.3,5.8,4.2,6.9,3.4,7.7,2,1,6.527
27,Com3,165,5.5,5.6,4.6,6.5,3.6,7.5,3,1,12.577
27,Com3,166,5.7,5.8,4.6,6.9,3.6,7.9,3,1,5.279
27,Com2,168,6.6,4.4,5.5,5.5,4.4,6.6,2,1,3.567
27,Com2,169,6.2,4.9,5.3,5.8,4.2,6.9,2,1,10.336
27,Com1,171,7.5,3.5,6.5,4.5,5.4,5.6,2,1,6.992
27,Com2,173,6.6,4.2,5.6,5.2,4.5,6.3,1,1,8.513
27,Com2,175,6.2,4.7,5.3,5.6,4.2,6.7,1,1,13.406
27,Com1,176,7.5,3.5,6.5,4.5,5.4,5.6,1,1,5.616
27,Com2,179,6.4,4.4,5.4,5.4,4.5,6.3,1,1,15.152
27,Com1,180,7.5,3.3,6.4,4.4,5.4,5.4,1,2,5.904
27,Com3,183,5.4,5.5,4.4,6.5,3.4,7.5,3,1,9.503
27,Com1,184,7.8,3.7,6.6,4.9,5.7,5.8,1,1,5.376
27,Com2,185,6.5,4.6,5.6,5.5,4.7,6.4,3,1,7.089
27,Com1,186,7.6,3.5,6.5,4.6,5.5,5.6,3,1,3.812
27,Com3,187,5.4,5.6,4.3,6.7,3.4,7.6,2,1,3.917
27,Com3,188,5.4,5.5,4.5,6.4,3.3,7.6,1,2,5.407
27,Com3,189,5.6,5.5,4.5,6.6,3.5,7.6,3,1,12.657
27,Com1,191,7.6,3.5,6.5,4.6,5.6,5.5,1,1,4.976
27,Com1,192,7.5,3.6,6.4,4.7,5.5,5.6,2,2,5.022
27,Com3,197,5.6,5.3,4.7,6.2,3.6,7.3,3,1,6.351
27,Com3,199,5.5,5.6,4.5,6.6,3.5,7.6,3,1,4.67
27,Com1,200,7.8,3.1,6.8,4.1,5.7,5.2,3,1,4.547
27,Com2,205,6.4,4.6,5.4,5.6,4.3,6.7,3,1,3.713
27,Com2,207,6.3,4.6,5.4,5.5,4.5,6.4,2,2,3.201
27,Com1,208,7.6,3.5,6.7,4.4,5.6,5.5,1,1,4.417
27,Com2,220,6.6,4.6,5.7,5.5,4.7,6.5,2,1,8.546
27,Com2,222,6.4,4.5,5.4,5.5,4.3,6.6,3,3,9.247
27,Com1,224,7.6,3.4,6.5,4.5,5.5,5.5,3,3,1.967
27,Com3,226,5.5,5.4,4.4,6.5,3.4,7.5,1,1,4.0
27,Com3,227,5.7,5.5,4.7,6.5,3.8,7.4,1,1,4.334
27,Com3,228,5.7,5.2,4.8,6.1,3.7,7.2,3,1,5.057
27,Com1,234,7.6,3.3,6.5,4.4,5.5,5.4,3,3,5.952
27,Com3,235,5.5,5.7,4.6,6.6,3.5,7.7,3,1,7.553
27,Com3,236,5.6,5.2,4.5,6.3,3.5,7.3,1,2,3.328
27,Com3,237,5.4,5.4,4.4,6.4,3.3,7.5,2,2,4.465
27,Com3,238,5.1,5.4,4.0,6.5,3.1,7.4,3,2,3.407
27,Com2,240,6.2,4.3,5.1,5.4,4.0,6.5,1,2,2.8
28,Com2,1,6.6,4.5,5.5,5.6,4.5,6.6,2,2,27.623
28,Com1,5,7.5,3.5,6.5,4.5,5.4,5.6,3,3,8.482
28,Com2,6,6.7,4.4,5.6,5.5,4.5,6.6,2,1,10.259
28,Com3,7,5.7,5.2,4.8,6.1,3.7,7.2,3,2,6.404
28,Com1,10,7.7,3.1,6.5,4.3,5.6,5.2,1,3,7.043
28,Com3,12,5.6,5.5,4.5,6.6,3.6,7.5,1,1,8.995
28,Com1,17,7.6,3.4,6.6,4.4,5.6,5.4,1,1,4.386
28,Com1,18,7.4,3.3,6.4,4.3,5.3,5.4,1,3,3.155
28,Com2,19,6.6,4.6,5.7,5.5,4.7,6.5,3,1,2.228
28,Com2,20,6.4,4.4,5.4,5.4,4.5,6.3,1,2,4.291
28,Com1,21,7.6,3.5,6.4,4.7,5.5,5.6,3,3,4.13
28,Com3,22,5.5,5.6,4.5,6.6,3.5,7.6,3,2,2.483
28,Com1,31,7.6,3.2,6.6,4.2,5.6,5.2,3,3,4.751
28,Com3,33,5.6,5.4,4.7,6.3,3.5,7.5,1,3,4.27
28,Com2,34,6.4,4.7,5.5,5.6,4.6,6.5,3,2,2.224
28,Com2,35,6.6,4.4,5.5,5.5,4.6,6.4,3,2,3.825
28,Com1,36,7.5,3.6,6.6,4.5,5.5,5.6,3,3,2.639
28,Com1,40,7.4,3.5,6.5,4.4,5.5,5.4,2,2,2.639
28,Com1,41,7.4,3.4,6.3,4.5,5.4,5.4,1,3,2.958
28,Com1,45,7.6,3.3,6.5,4.4,5.5,5.4,2,3,2.015
28,Com1,46,7.5,3.5,6.5,4.5,5.4,5.6,3,2,5.057
28,Com3,47,5.5,5.5,4.4,6.6,3.5,7.5,2,1,1.758
28,Com2,48,6.5,4.5,5.5,5.5,4.5,6.5,1,2,2.528
28,Com2,49,6.6,4.4,5.6,5.4,4.7,6.3,1,2,1.634
28,Com3,50,5.5,5.4,4.4,6.5,3.4,7.5,2,1,2.832
28,Com3,51,5.5,5.4,4.4,6.5,3.4,7.5,1,1,1.438
28,Com2,54,6.5,4.3,5.6,5.2,4.5,6.3,2,2,3.696
28,Com3,55,5.4,5.4,4.5,6.3,3.3,7.5,1,1,1.651
28,Com1,57,7.6,3.5,6.7,4.4,5.6,5.5,2,3,4.305
28,Com3,64,5.5,5.5,4.5,6.5,3.4,7.6,1,1,1.535
28,Com1,65,7.4,3.6,6.4,4.6,5.4,5.6,1,3,3.504
28,Com3,67,5.7,5.5,4.7,6.5,3.8,7.4,3,1,2.304
28,Com3,68,5.5,5.6,4.5,6.6,3.5,7.6,2,1,2.078
28,Com2,70,6.4,4.7,5.5,5.6,4.5,6.6,3,2,2.751
28,Com2,72,6.6,4.5,5.6,5.5,4.6,6.5,3,2,4.353
28,Com2,73,6.5,4.4,5.5,5.4,4.4,6.5,1,2,2.221
28,Com3,75,5.6,5.2,4.5,6.3,3.6,7.2,3,1,2.843
28,Com1,78,7.5,3.6,6.4,4.7,5.5,5.6,2,3,2.383
28,Com1,80,7.4,3.8,6.6,4.6,5.5,5.7,2,3,1.487
28,Com3,82,5.6,5.5,4.5,6.6,3.5,7.6,3,1,3.185
28,Com2,83,6.5,4.4,5.4,5.5,4.4,6.5,2,3,9.999
28,Com1,85,7.6,3.4,6.5,4.5,5.5,5.5,1,3,2.575
28,Com2,87,6.5,4.5,5.4,5.6,4.3,6.7,2,1,3.022
28,Com2,92,6.6,4.4,5.6,5.4,4.7,6.3,3,2,5.025
28,Com1,93,7.4,3.5,6.5,4.4,5.4,5.5,3,3,1.282
28,Com1,95,7.5,3.4,6.3,4.6,5.4,5.5,1,3,1.65
28,Com2,96,6.6,4.2,5.6,5.2,4.5,6.3,2,2,1.648
28,Com1,97,7.5,3.4,6.3,4.6,5.4,5.5,2,3,1.326
28,Com2,99,6.3,4.5,5.4,5.4,4.5,6.3,1,2,1.28
28,Com3,100,5.4,5.6,4.3,6.7,3.4,7.6,1,1,1.574
28,Com3,101,5.5,5.5,4.6,6.4,3.4,7.6,3,1,2.224
28,Com3,102,5.3,5.4,4.4,6.3,3.4,7.3,3,1,2.033
28,Com1,104,7.6,3.5,6.5,4.6,5.6,5.5,2,3,5.104
28,Com2,105,6.3,4.6,5.4,5.5,4.5,6.4,3,2,2.21
28,Com3,107,5.1,5.4,4.0,6.5,3.1,7.4,1,1,1.824
28,Com2,110,6.4,4.3,5.3,5.4,4.4,6.3,3,2,2.255
28,Com2,111,6.5,4.5,5.4,5.6,4.5,6.5,1,2,2.192
28,Com3,112,5.3,5.6,4.2,6.7,3.4,7.5,2,1,3.264
28,Com3,113,5.4,5.5,4.4,6.5,3.4,7.5,3,1,1.645
28,Com3,114,5.5,5.6,4.6,6.5,3.6,7.5,2,1,1.504
28,Com3,118,5.6,5.2,4.5,6.3,3.5,7.3,3,1,2.914
28,Com2,120,6.4,4.6,5.4,5.6,4.3,6.7,1,2,2.176
28,Com1,121,7.7,3.4,6.5,4.6,5.6,5.5,3,3,4.0
28,Com3,123,5.5,5.6,4.5,6.6,3.5,7.6,1,2,2.065
28,Com3,124,5.4,5.5,4.4,6.5,3.4,7.5,2,1,2.176
28,Com3,125,5.7,5.8,4.6,6.9,3.6,7.9,1,1,1.618
28,Com3,127,5.4,5.4,4.5,6.3,3.4,7.4,3,1,2.017
28,Com1,128,7.7,3.5,6.6,4.6,5.7,5.5,2,3,2.75
28,Com1,131,7.5,3.4,6.4,4.5,5.4,5.5,2,3,1.791
28,Com1,133,7.6,3.5,6.5,4.6,5.5,5.6,2,3,1.393
28,Com3,134,5.6,5.4,4.7,6.3,3.6,7.4,2,1,1.799
28,Com1,136,7.6,3.3,6.5,4.4,5.6,5.3,2,3,2.446
28,Com2,139,6.5,4.6,5.6,5.5,4.7,6.4,1,2,2.303
28,Com3,140,5.4,5.6,4.3,6.7,3.4,7.6,1,1,1.504
28,Com1,144,7.5,3.3,6.4,4.4,5.4,5.4,3,3,2.561
28,Com2,145,6.5,4.4,5.5,5.4,4.4,6.5,2,2,1.791
28,Com1,147,7.6,3.5,6.4,4.7,5.5,5.6,1,3,3.469
28,Com1,148,7.8,3.7,6.6,4.9,5.7,5.8,1,3,2.046
28,Com3,150,5.4,5.4,4.4,6.4,3.3,7.5,1,1,1.633
28,Com1,151,7.2,3.7,6.2,4.7,5.3,5.6,2,3,2.608
28,Com2,153,6.3,4.6,5.4,5.5,4.4,6.5,3,2,4.912
28,Com1,156,7.3,3.5,6.4,4.4,5.4,5.4,2,3,4.974
28,Com3,157,5.5,5.7,4.6,6.6,3.5,7.7,2,1,1.521
28,Com3,158,5.4,5.4,4.4,6.4,3.5,7.3,1,1,2.399
28,Com3,163,5.5,5.6,4.5,6.6,3.5,7.6,3,1,3.073
28,Com1,165,7.3,3.6,6.3,4.6,5.4,5.5,3,3,3.278
28,Com2,168,6.2,4.9,5.3,5.8,4.2,6.9,2,2,3.024
28,Com2,171,6.5,4.4,5.6,5.3,4.7,6.2,3,2,1.903
28,Com3,177,5.6,5.5,4.7,6.4,3.6,7.5,2,1,1.615
28,Com1,184,7.4,3.6,6.6,4.4,5.5,5.5,1,3,1.407
28,Com1,185,7.5,3.5,6.6,4.4,5.6,5.4,2,3,2.12
28,Com3,186,5.6,5.5,4.7,6.4,3.5,7.6,2,1,1.263
28,Com2,189,6.5,4.6,5.6,5.5,4.7,6.4,1,2,2.257
28,Com2,190,6.6,4.6,5.5,5.7,4.6,6.6,2,2,2.464
28,Com2,191,6.2,4.7,5.3,5.6,4.2,6.7,3,2,2.526
28,Com2,192,6.2,4.3,5.1,5.4,4.0,6.5,1,2,1.664
28,Com3,193,5.4,5.6,4.5,6.5,3.4,7.6,3,1,2.253
28,Com3,194,5.6,5.3,4.7,6.2,3.6,7.3,1,1,1.616
28,Com1,195,7.4,3.7,6.2,4.9,5.3,5.8,1,3,2.286
28,Com3,196,5.3,5.8,4.2,6.9,3.4,7.7,1,1,2.53
28,Com1,198,7.7,3.4,6.6,4.5,5.6,5.5,1,3,1.838
28,Com1,201,7.0,3.5,6.2,4.3,5.1,5.4,3,3,4.72
28,Com3,203,5.6,5.5,4.6,6.5,3.5,7.6,2,1,1.792
28,Com2,204,6.8,4.1,5.7,5.2,4.8,6.1,2,2,2.174
28,Com3,207,5.4,5.5,4.3,6.6,3.4,7.5,1,1,2.304
28,Com2,208,6.4,4.4,5.4,5.4,4.4,6.4,3,2,1.904
28,Com2,209,6.5,4.6,5.5,5.6,4.5,6.6,2,2,1.471
28,Com3,211,5.4,5.5,4.3,6.6,3.3,7.6,1,1,1.728
28,Com3,213,5.4,5.5,4.5,6.4,3.3,7.6,3,1,2.718
28,Com2,214,6.3,4.6,5.4,5.5,4.3,6.6,1,2,2.178
28,Com2,215,6.3,4.5,5.4,5.4,4.4,6.4,1,2,1.808
28,Com2,218,6.6,4.5,5.6,5.5,4.5,6.6,2,2,2.144
28,Com2,220,6.6,4.9,5.7,5.8,4.6,6.9,1,2,8.816
28,Com1,222,7.3,3.5,6.3,4.5,5.4,5.4,2,3,1.581
28,Com2,223,6.4,4.5,5.4,5.5,4.3,6.6,2,2,1.873
28,Com1,225,7.6,3.5,6.6,4.5,5.6,5.5,1,3,1.743
28,Com1,230,7.8,3.1,6.8,4.1,5.7,5.2,1,3,2.0
28,Com2,234,6.6,4.4,5.5,5.5,4.4,6.6,1,2,1.824
28,Com1,235,7.5,3.5,6.6,4.4,5.5,5.5,3,3,4.159
28,Com2,240,6.4,4.7,5.5,5.6,4.5,6.6,2,2,1.79
29,Com1,1,7.3,3.5,6.4,4.4,5.4,5.4,1,2,39.398
29,Com3,2,5.5,5.6,4.5,6.6,3.5,7.6,1,1,22.818
29,Com3,3,5.4,5.4,4.5,6.3,3.4,7.4,2,1,7.426
29,Com1,4,7.4,3.4,6.3,4.5,5.4,5.4,3,3,10.066
29,Com1,5,7.4,3.8,6.6,4.6,5.5,5.7,3,1,15.106
29,Com1,6,7.5,3.5,6.6,4.4,5.6,5.4,3,1,8.834
29,Com3,7,5.4,5.4,4.4,6.4,3.5,7.3,3,1,16.051
29,Com1,8,7.4,3.5,6.5,4.4,5.5,5.4,3,1,31.555
29,Com3,9,5.4,5.5,4.3,6.6,3.4,7.5,2,1,8.675
29,Com1,10,7.6,3.5,6.4,4.7,5.5,5.6,2,1,8.962
29,Com1,14,7.6,3.5,6.5,4.6,5.5,5.6,3,3,13.729
29,Com1,22,7.5,3.5,6.5,4.5,5.4,5.6,1,1,13.731
29,Com1,24,7.5,3.4,6.3,4.6,5.4,5.5,2,2,4.724
29,Com3,26,5.6,5.2,4.5,6.3,3.6,7.2,2,2,9.404
29,Com2,27,6.5,4.6,5.6,5.5,4.7,6.4,2,1,24.465
29,Com2,30,6.4,4.4,5.4,5.4,4.4,6.4,1,2,5.955
29,Com2,31,6.6,4.5,5.5,5.6,4.5,6.6,1,2,11.809
29,Com3,36,5.5,5.5,4.5,6.5,3.4,7.6,2,1,5.92
29,Com3,39,5.4,5.5,4.5,6.4,3.3,7.6,2,1,7.266
29,Com3,41,5.6,5.4,4.7,6.3,3.6,7.4,3,1,5.585
29,Com3,42,5.5,5.6,4.5,6.6,3.5,7.6,2,1,5.249
29,Com1,45,7.4,3.7,6.2,4.9,5.3,5.8,2,3,4.977
29,Com3,46,5.5,5.7,4.6,6.6,3.5,7.7,3,1,5.01
29,Com2,47,6.5,4.5,5.4,5.6,4.5,6.5,1,2,4.302
29,Com2,48,6.2,4.7,5.3,5.6,4.2,6.7,3,2,11.424
29,Com3,50,5.4,5.6,4.5,6.5,3.4,7.6,2,1,8.463
29,Com1,52,7.6,3.5,6.7,4.4,5.6,5.5,2,3,7.518
29,Com2,55,6.4,4.7,5.5,5.6,4.5,6.6,1,2,4.594
29,Com2,57,6.6,4.6,5.7,5.5,4.7,6.5,2,2,13.857
29,Com2,58,6.2,4.3,5.1,5.4,4.0,6.5,3,2,31.425
29,Com3,59,5.7,5.8,4.6,6.9,3.6,7.9,2,2,32.686
29,Com1,61,7.6,3.4,6.5,4.5,5.5,5.5,1,2,9.569
29,Com3,63,5.6,5.5,4.7,6.4,3.5,7.6,1,2,13.358
29,Com2,64,6.4,4.7,5.5,5.6,4.6,6.5,2,2,7.79
29,Com3,65,5.5,5.5,4.4,6.6,3.5,7.5,3,1,8.161
29,Com2,66,6.6,4.4,5.6,5.4,4.7,6.3,3,2,10.705
29,Com2,69,6.5,4.4,5.5,5.4,4.4,6.5,2,2,6.129
29,Com2,70,6.3,4.6,5.4,5.5,4.3,6.6,2,2,14.816
29,Com2,71,6.4,4.6,5.4,5.6,4.3,6.7,3,2,9.549
29,Com1,72,7.6,3.5,6.5,4.6,5.6,5.5,3,2,14.641
29,Com2,74,6.5,4.5,5.5,5.5,4.5,6.5,2,2,13.056
29,Com3,75,5.4,5.5,4.4,6.5,3.4,7.5,1,2,10.687
29,Com3,80,5.3,5.4,4.4,6.3,3.4,7.3,3,3,10.032
29,Com2,81,6.8,4.1,5.7,5.2,4.8,6.1,3,2,12.223
29,Com3,82,5.4,5.5,4.4,6.5,3.4,7.5,1,2,6.623
29,Com2,84,6.5,4.6,5.5,5.6,4.5,6.6,1,2,9.983
29,Com2,88,6.6,4.6,5.5,5.7,4.6,6.6,3,2,4.526
29,Com2,89,6.5,4.4,5.5,5.4,4.4,6.5,1,2,6.034
29,Com3,90,5.4,5.4,4.4,6.4,3.3,7.5,3,1,6.32
29,Com3,92,5.4,5.5,4.3,6.6,3.3,7.6,3,2,6.462
29,Com1,94,7.7,3.1,6.5,4.3,5.6,5.2,1,3,7.55
29,Com3,96,5.6,5.5,4.7,6.4,3.6,7.5,3,1,10.849
29,Com1,99,7.0,3.5,6.2,4.3,5.1,5.4,3,2,8.144
29,Com1,102,7.5,3.4,6.4,4.5,5.4,5.5,3,1,7.758
29,Com3,104,5.7,5.5,4.7,6.5,3.8,7.4,3,1,12.574
29,Com3,105,5.5,5.4,4.4,6.5,3.4,7.5,2,1,4.193
29,Com2,107,6.6,4.9,5.7,5.8,4.6,6.9,2,2,3.648
29,Com2,108,6.5,4.6,5.6,5.5,4.7,6.4,3,2,3.438
29,Com2,110,6.3,4.5,5.4,5.4,4.5,6.3,1,2,3.055
29,Com1,112,7.5,3.3,6.4,4.4,5.4,5.4,3,3,10.031
29,Com1,113,7.6,3.2,6.6,4.2,5.6,5.2,2,3,13.519
29,Com2,114,6.4,4.5,5.4,5.5,4.3,6.6,1,2,12.703
29,Com2,115,6.6,4.5,5.6,5.5,4.6,6.5,2,2,9.824
29,Com1,119,7.6,3.3,6.5,4.4,5.5,5.4,1,1,9.203
29,Com2,120,6.5,4.5,5.4,5.6,4.3,6.7,1,1,10.542
29,Com2,125,6.2,4.9,5.3,5.8,4.2,6.9,2,2,12.688
29,Com2,126,6.6,4.4,5.5,5.5,4.6,6.4,3,2,3.902
29,Com3,131,5.4,5.6,4.3,6.7,3.4,7.6,2,1,6.4
29,Com3,132,5.6,5.2,4.5,6.3,3.5,7.3,3,1,13.583
29,Com2,134,6.6,4.4,5.6,5.4,4.7,6.3,2,2,2.863
29,Com2,135,6.4,4.7,5.5,5.6,4.5,6.6,2,2,2.947
29,Com1,136,7.5,3.4,6.3,4.6,5.4,5.5,2,3,2.269
29,Com1,137,7.2,3.7,6.2,4.7,5.3,5.6,3,3,3.071
29,Com3,139,5.4,5.6,4.3,6.7,3.4,7.6,1,1,5.586
29,Com1,142,7.4,3.5,6.5,4.4,5.4,5.5,1,3,3.998
29,Com3,144,5.6,5.5,4.5,6.6,3.5,7.6,3,1,4.451
