Sub,Effect,Trial,A1,A2,B1,B2,C1,C2,resp,response,RT
42,AttR2,18,2.5,4.5,4.7,2.3,4.7,1.6,1,2,3.953
42,Com1,19,7.3,3.6,5.3,5.6,4.4,6.5,2,3,4.302
42,Com1,21,7.2,3.9,5.3,5.8,4.4,6.7,1,2,4.063
42,AttR1,23,2.3,4.6,4.4,2.5,1.5,4.6,3,1,2.369
42,Com2,23,5.2,5.6,4.3,6.5,3.1,7.7,1,2,3.006
42,SimB2,24,4.4,2.6,3.5,3.5,3.4,3.6,2,2,30.641
42,AttR2,24,2.5,4.5,4.8,2.2,4.8,1.4,3,2,10.814
42,Com1,25,7.4,3.7,5.4,5.7,4.4,6.7,2,2,3.632
42,SimB2,26,4.5,2.6,3.6,3.5,3.5,3.6,3,2,11.086
42,SimB2,27,4.4,2.7,3.5,3.6,3.4,3.7,3,2,11.84
42,Com1,27,7.4,3.6,5.3,5.7,4.4,6.6,2,2,3.615
42,SimA2,28,2.7,4.4,3.6,3.5,3.8,3.3,1,2,8.446
42,Com1,28,7.4,3.5,5.3,5.6,4.4,6.5,3,2,6.269
42,Com1,29,7.4,3.5,5.3,5.6,4.3,6.6,1,2,12.992
42,SimA2,30,2.4,4.6,3.4,3.6,3.6,3.4,2,1,14.062
42,Com2,30,5.4,5.6,4.5,6.5,3.4,7.6,1,2,5.168
42,SimB2,31,4.3,2.5,3.4,3.4,3.3,3.5,2,2,8.368
42,AttR1,31,2.5,4.4,4.5,2.4,1.8,4.4,2,1,2.64
42,Com2,31,5.3,5.8,4.2,6.9,3.3,7.8,3,2,1.807
42,AttR1,32,2.5,4.5,4.6,2.4,1.9,4.5,3,1,5.072
42,SimB2,33,4.6,2.6,3.6,3.6,3.5,3.7,1,2,13.471
42,AttR1,33,2.5,4.5,4.8,2.2,1.9,4.5,3,1,2.062
42,Com2,34,5.4,5.7,4.4,6.7,3.5,7.6,2,2,1.759
42,AttR2,35,2.2,4.8,4.5,2.5,4.5,1.9,2,2,4.688
42,AttR2,36,2.5,4.5,4.6,2.4,4.6,1.8,1,2,5.422
42,Com1,36,7.1,3.9,5.2,5.8,4.1,6.9,3,2,2.383
42,AttR1,37,2.6,4.6,4.8,2.4,1.9,4.6,2,1,4.115
42,Com1,37,7.4,3.6,5.3,5.7,4.3,6.7,3,2,3.646
42,AttR1,38,2.5,4.5,4.4,2.6,1.8,4.5,1,1,4.095
42,Com2,38,5.4,5.6,4.4,6.6,3.5,7.5,1,1,2.128
42,AttR1,39,2.4,4.4,4.7,2.1,1.7,4.4,2,1,3.007
42,Com1,39,7.3,3.9,5.4,5.8,4.5,6.7,1,2,6.031
42,AttR2,40,2.2,4.6,4.4,2.4,4.4,1.6,2,2,4.082
42,AttR2,41,2.5,4.6,4.4,2.7,4.4,2.1,2,2,1.711
42,AttR2,42,2.3,4.6,4.4,2.5,4.4,1.8,3,2,2.001
42,SimA1,43,2.6,4.4,3.5,3.5,2.5,4.5,2,2,4.623
42,AttR1,43,2.5,4.5,4.7,2.3,1.8,4.5,3,1,6.48
42,AttR2,45,2.0,4.6,4.3,2.3,4.3,1.6,1,2,7.613
42,Com2,46,5.2,5.8,4.1,6.9,3.1,7.9,3,2,3.599
42,AttR1,47,2.2,4.6,4.4,2.4,1.4,4.6,1,1,2.303
42,SimB1,48,4.6,2.6,3.6,3.6,4.8,2.4,2,2,17.248
42,AttR2,48,2.4,4.7,4.6,2.5,4.6,1.7,1,2,4.784
42,SimA2,51,2.5,4.3,3.4,3.4,3.6,3.2,2,2,10.705
42,Com1,51,7.3,3.5,5.2,5.6,4.1,6.7,1,2,3.952
42,SimA1,52,2.5,4.5,3.5,3.5,2.4,4.6,1,2,6.015
42,AttR2,52,2.4,4.4,4.7,2.1,4.7,1.3,1,2,5.875
42,Com2,52,5.2,5.6,4.1,6.7,3.3,7.5,1,2,6.672
42,AttR1,53,2.3,4.6,4.5,2.4,1.7,4.6,2,1,3.725
42,Com2,53,5.3,5.6,4.4,6.5,3.3,7.6,1,2,1.76
42,SimA2,54,2.6,4.7,3.6,3.7,3.8,3.5,2,2,10.048
42,Com2,54,5.3,5.7,4.4,6.6,3.4,7.6,1,2,1.44
42,SimA2,55,2.7,4.5,3.6,3.6,3.8,3.4,1,2,4.943
42,AttR1,55,1.9,4.9,4.8,2.0,1.2,4.9,1,1,2.927
42,Com2,55,5.3,5.8,4.3,6.8,3.2,7.9,3,2,6.376
42,SimA2,57,2.4,4.6,3.5,3.5,3.7,3.3,2,2,4.016
42,SimB1,58,4.3,2.5,3.4,3.4,4.4,2.4,1,2,6.703
42,SimB1,62,4.5,2.6,3.6,3.5,4.6,2.5,1,2,19.551
42,Com1,62,7.3,3.6,5.2,5.7,4.1,6.8,1,2,2.753
42,SimA1,63,2.4,4.6,3.4,3.6,2.2,4.8,2,2,17.778
42,SimA2,64,2.7,4.5,3.6,3.6,3.8,3.4,3,2,3.169
42,Com1,64,7.4,3.8,5.4,5.8,4.3,6.9,3,2,2.094
42,SimA2,65,2.5,4.5,3.5,3.5,3.6,3.4,2,2,1.663
42,AttR1,65,2.2,4.8,4.5,2.5,1.6,4.8,3,1,5.407
42,Com2,65,5.2,5.7,4.1,6.8,3.2,7.7,2,2,7.264
42,SimB1,66,4.6,2.7,3.6,3.7,4.7,2.6,1,2,3.042
42,Com2,66,5.3,5.7,4.2,6.8,3.3,7.7,2,2,4.078
42,AttR1,67,2.3,4.8,4.5,2.6,1.6,4.8,1,1,2.737
42,Com2,68,5.3,5.6,4.4,6.5,3.2,7.7,2,2,3.024
42,SimA1,69,2.7,4.5,3.6,3.6,2.6,4.6,3,2,3.901
42,Com2,69,5.3,5.8,4.4,6.7,3.2,7.9,1,2,2.223
42,SimB1,70,4.4,2.7,3.5,3.6,4.5,2.6,3,2,2.83
42,AttR2,70,2.6,4.5,4.6,2.5,4.6,1.9,2,2,3.728
42,Com1,70,7.3,3.7,5.3,5.7,4.2,6.8,3,2,2.351
42,SimB2,71,4.5,2.5,3.5,3.5,3.4,3.6,3,2,1.441
42,AttR2,71,2.2,4.8,4.5,2.5,4.5,1.9,1,2,5.136
42,AttR1,73,2.6,4.6,4.8,2.4,1.9,4.6,3,1,4.112
42,SimB1,74,4.3,2.7,3.4,3.6,4.4,2.6,3,1,9.89
42,AttR1,74,2.0,4.6,4.3,2.3,1.4,4.6,3,1,18.783
42,Com2,75,5.3,5.6,4.2,6.7,3.4,7.5,1,2,2.546
42,AttR2,76,2.6,4.6,4.8,2.4,4.8,1.7,2,2,4.689
42,SimA1,77,2.7,4.4,3.6,3.5,2.5,4.6,2,2,8.126
42,AttR2,77,1.9,4.9,4.8,2.0,4.8,1.4,3,2,2.126
42,AttR2,78,2.3,4.8,4.5,2.6,4.5,1.9,3,2,5.874
42,AttR2,79,2.3,4.6,4.5,2.4,4.5,1.7,3,2,1.873
42,Com1,79,7.3,3.6,5.3,5.6,4.2,6.7,1,2,4.994
42,SimB1,80,4.5,2.5,3.5,3.5,4.6,2.4,3,2,2.657
43,Com2,1,5.2,5.6,4.3,6.5,3.1,7.7,2,1,40.07
43,AttR1,1,2.5,4.5,4.6,2.4,1.9,4.5,1,1,9.862
43,SimB2,1,4.6,2.6,3.6,3.6,3.5,3.7,2,2,21.129
43,AttR2,2,2.6,4.5,4.6,2.5,4.6,1.9,2,1,2.912
43,SimA1,4,2.4,4.7,3.5,3.6,2.2,4.9,2,3,5.008
43,Com2,5,5.3,5.6,4.2,6.7,3.4,7.5,3,3,26.42
43,Com2,6,5.3,5.6,4.3,6.6,3.3,7.6,1,2,9.922
43,AttR2,6,2.6,4.6,4.8,2.4,4.8,1.8,2,1,4.338
43,SimB2,6,4.3,2.5,3.4,3.4,3.3,3.5,2,3,7.184
43,AttR1,8,2.6,4.6,4.8,2.4,1.9,4.6,2,2,6.321
43,SimA2,8,2.7,4.4,3.6,3.5,3.8,3.3,3,2,6.288
43,Com2,9,5.2,5.8,4.1,6.9,3.1,7.9,2,2,5.602
43,AttR2,9,2.2,4.8,4.5,2.5,4.5,1.9,3,1,5.247
43,SimB2,11,4.6,2.7,3.6,3.7,3.5,3.8,3,3,5.936
43,Com2,12,5.4,5.6,4.4,6.6,3.5,7.5,1,2,14.9
43,AttR2,12,2.5,4.5,4.8,2.2,4.8,1.4,2,1,4.303
43,SimA1,12,2.7,4.5,3.6,3.6,2.6,4.6,3,2,3.919
43,SimB1,13,4.3,2.7,3.4,3.6,4.4,2.6,1,3,7.44
43,Com2,14,5.3,5.8,4.2,6.9,3.3,7.8,1,2,16.085
43,AttR2,17,1.9,4.9,4.8,2.0,4.8,1.4,2,2,6.608
43,Com2,18,5.3,5.8,4.4,6.7,3.2,7.9,1,2,6.387
43,SimB2,18,4.5,2.5,3.5,3.5,3.3,3.7,3,3,4.193
43,AttR1,19,2.5,4.5,4.7,2.3,1.8,4.5,2,2,6.302
43,AttR2,21,2.5,4.5,4.6,2.4,4.6,1.8,1,1,13.47
43,SimA1,21,2.6,4.4,3.5,3.5,2.5,4.5,3,3,2.655
43,SimB1,22,4.6,2.7,3.6,3.7,4.7,2.6,1,3,3.551
43,AttR2,23,2.6,4.4,4.7,2.3,4.7,1.7,2,2,3.97
43,AttR1,24,2.3,4.6,4.5,2.4,1.7,4.6,2,1,3.665
43,AttR2,25,2.4,4.7,4.6,2.5,4.6,1.7,3,1,3.633
43,SimA1,25,2.7,4.5,3.6,3.6,2.5,4.7,3,2,4.304
43,AttR2,26,2.5,4.5,4.4,2.6,4.4,2.0,3,1,2.8
43,SimB1,27,4.4,2.7,3.5,3.6,4.5,2.6,2,2,5.954
43,Com1,28,7.4,3.8,5.4,5.8,4.3,6.9,1,3,17.31
43,AttR1,28,2.5,4.6,4.4,2.7,1.9,4.6,1,1,5.104
43,SimB1,28,4.5,2.6,3.6,3.5,4.6,2.5,3,1,14.079
43,Com1,29,7.4,3.7,5.4,5.7,4.4,6.7,1,3,8.723
43,AttR2,29,2.3,4.8,4.5,2.6,4.5,1.9,1,1,5.137
43,SimA1,29,2.4,4.6,3.4,3.6,2.2,4.8,2,3,7.214
43,Com2,30,5.3,5.7,4.4,6.6,3.4,7.6,2,2,7.137
43,AttR1,30,2.6,4.5,4.6,2.5,1.9,4.5,1,1,10.0
43,Com2,31,5.4,5.6,4.5,6.5,3.4,7.6,3,2,9.343
43,SimA2,31,2.4,4.6,3.4,3.6,3.6,3.4,3,1,11.743
43,Com1,32,7.3,3.5,5.2,5.6,4.1,6.7,2,3,5.951
43,AttR2,33,2.2,4.6,4.4,2.4,4.4,1.6,1,1,4.062
43,SimA1,33,2.4,4.6,3.5,3.5,2.2,4.8,2,2,7.906
43,Com2,34,5.4,5.8,4.5,6.7,3.3,7.9,3,2,8.081
43,SimA2,34,2.5,4.5,3.5,3.5,3.6,3.4,1,2,5.073
43,Com2,35,5.4,5.7,4.4,6.7,3.5,7.6,1,2,3.248
43,AttR1,35,2.3,4.8,4.5,2.6,1.6,4.8,1,1,8.35
43,SimB1,35,4.6,2.6,3.6,3.6,4.8,2.4,1,3,3.377
43,AttR1,36,2.3,4.6,4.4,2.5,1.5,4.6,1,1,5.777
43,AttR2,37,2.0,4.6,4.3,2.3,4.3,1.6,3,1,4.655
43,SimB2,37,4.4,2.7,3.5,3.6,3.4,3.7,2,3,7.326
43,Com2,38,5.3,5.8,4.3,6.8,3.2,7.9,1,2,16.286
43,Com1,39,7.4,3.5,5.3,5.6,4.4,6.5,3,3,11.792
43,AttR1,40,1.9,4.9,4.8,2.0,1.2,4.9,1,2,5.311
43,AttR2,41,2.6,4.6,4.8,2.4,4.8,1.7,3,2,10.288
43,SimB2,41,4.5,2.6,3.6,3.5,3.5,3.6,1,1,6.271
43,Com1,42,7.4,3.7,5.3,5.8,4.3,6.8,2,3,4.448
43,SimA2,42,2.4,4.6,3.5,3.5,3.7,3.3,2,2,2.721
43,Com1,43,7.3,3.7,5.3,5.7,4.2,6.8,3,3,4.51
43,AttR1,44,2.2,4.6,4.4,2.4,1.4,4.6,3,2,4.781
43,SimB1,44,4.3,2.5,3.4,3.4,4.4,2.4,2,3,2.848
43,AttR2,45,2.5,4.5,4.7,2.3,4.7,1.6,2,1,4.176
43,Com1,46,7.3,3.6,5.3,5.6,4.2,6.7,3,3,4.559
43,AttR1,46,2.5,4.4,4.5,2.4,1.8,4.4,3,1,4.527
43,SimA2,48,2.5,4.3,3.4,3.4,3.6,3.2,1,1,5.039
43,AttR1,49,2.4,4.7,4.6,2.5,1.6,4.7,1,2,2.51
43,SimB2,49,4.6,2.6,3.6,3.6,3.5,3.7,3,2,4.031
43,Com1,50,7.3,3.6,5.2,5.7,4.1,6.8,1,3,16.913
43,SimB2,50,4.5,2.5,3.5,3.5,3.4,3.6,2,3,2.24
43,Com2,51,5.2,5.6,4.1,6.7,3.3,7.5,2,2,10.944
43,AttR1,51,2.2,4.8,4.5,2.5,1.5,4.8,3,2,3.678
43,SimA2,51,2.7,4.5,3.6,3.6,3.8,3.4,2,1,2.928
43,Com1,52,7.4,3.5,5.3,5.6,4.3,6.6,2,3,5.757
43,Com1,53,7.4,3.7,5.3,5.8,4.2,6.9,2,3,2.639
43,SimB1,53,4.5,2.5,3.5,3.5,4.7,2.3,1,2,5.193
43,Com1,54,7.3,3.5,5.2,5.6,4.3,6.5,1,3,2.035
43,AttR1,54,2.0,4.6,4.3,2.3,1.4,4.6,2,2,6.161
43,SimA1,54,2.7,4.4,3.6,3.5,2.5,4.6,3,3,3.952
43,SimB1,55,4.4,2.6,3.5,3.5,4.5,2.5,2,2,3.024
43,Com1,56,7.1,3.9,5.2,5.8,4.1,6.9,2,3,2.511
43,Com1,57,7.3,3.8,5.3,5.8,4.3,6.8,2,3,1.793
43,SimB2,57,4.3,2.7,3.4,3.6,3.2,3.8,1,1,4.112
43,Com1,58,7.4,3.6,5.3,5.7,4.3,6.7,3,3,2.558
43,Com1,59,7.4,3.6,5.3,5.7,4.4,6.6,1,3,3.311
43,AttR1,59,2.4,4.4,4.7,2.1,1.7,4.4,3,1,5.056
43,SimA2,59,2.6,4.7,3.6,3.7,3.8,3.5,3,1,2.718
43,Com2,60,5.4,5.8,4.3,6.9,3.5,7.7,2,2,2.754
43,SimA1,60,2.5,4.3,3.4,3.4,2.4,4.4,3,3,2.88
43,Com2,61,5.2,5.7,4.1,6.8,3.2,7.7,1,2,2.751
43,AttR1,61,2.2,4.8,4.5,2.5,1.6,4.8,2,2,3.168
43,SimA2,61,2.4,4.7,3.5,3.6,3.7,3.4,3,1,2.673
43,Com2,63,5.3,5.6,4.4,6.5,3.3,7.6,3,2,2.656
43,AttR2,63,2.2,4.8,4.5,2.5,4.5,1.9,1,1,5.697
43,Com2,65,5.3,5.7,4.3,6.7,3.3,7.7,2,2,2.047
43,SimA1,65,2.5,4.5,3.5,3.5,2.4,4.6,1,2,5.536
43,Com2,66,5.3,5.7,4.2,6.8,3.3,7.7,1,2,1.887
43,SimB1,66,4.6,2.6,3.6,3.6,4.8,2.4,2,2,2.802
43,SimA2,67,2.7,4.5,3.6,3.6,3.8,3.4,3,3,7.247
43,AttR1,68,2.5,4.5,4.4,2.6,1.8,4.5,3,2,4.688
43,AttR2,69,2.5,4.6,4.4,2.7,4.4,2.1,2,2,8.496
43,Com1,70,7.4,3.6,5.4,5.6,4.5,6.5,2,3,2.017
43,AttR2,70,2.3,4.6,4.4,2.5,4.4,1.8,3,2,5.391
43,SimA1,71,2.6,4.7,3.6,3.7,2.5,4.8,2,1,2.864
43,Com1,72,7.2,3.9,5.3,5.8,4.4,6.7,3,3,2.207
43,AttR2,72,2.5,4.4,4.5,2.4,4.5,1.6,1,1,3.553
43,SimA2,72,2.6,4.4,3.5,3.5,3.7,3.3,1,1,4.992
43,Com1,73,7.4,3.6,5.4,5.6,4.4,6.6,2,3,1.827
43,Com1,74,7.3,3.6,5.3,5.6,4.4,6.5,3,3,2.319
43,AttR1,74,2.6,4.4,4.7,2.3,2.0,4.4,1,2,2.433
43,Com1,75,7.3,3.9,5.4,5.8,4.5,6.7,2,3,2.529
43,AttR1,75,2.6,4.6,4.8,2.4,1.9,4.6,3,2,3.984
43,SimB1,75,4.5,2.5,3.5,3.5,4.6,2.4,3,2,4.304
43,Com2,76,5.3,5.6,4.4,6.5,3.2,7.7,1,2,2.095
43,AttR2,76,2.3,4.6,4.5,2.4,4.5,1.7,2,1,3.598
43,AttR1,78,2.5,4.5,4.8,2.2,1.9,4.5,3,1,4.719
43,AttR2,79,2.4,4.4,4.7,2.1,4.7,1.3,3,1,5.311
43,SimB2,79,4.4,2.6,3.5,3.5,3.4,3.6,2,2,3.679
43,Com2,80,5.3,5.8,4.3,6.8,3.4,7.7,2,3,1.791
44,AttR1,1,2.2,4.8,4.5,2.5,1.5,4.8,2,2,11.031
44,SimB1,2,4.6,2.6,3.6,3.6,4.8,2.4,2,2,15.135
44,Com1,3,7.3,3.8,5.3,5.8,4.3,6.8,1,3,19.508
44,AttR2,3,2.3,4.6,4.5,2.4,4.5,1.7,2,2,15.872
44,SimA2,3,2.7,4.5,3.6,3.6,3.8,3.4,3,2,3.119
44,Com1,4,7.3,3.7,5.3,5.7,4.2,6.8,2,3,5.393
44,AttR2,4,2.5,4.6,4.4,2.7,4.4,2.1,2,2,8.272
44,SimA2,4,2.6,4.7,3.6,3.7,3.8,3.5,1,3,6.019
44,SimB1,5,4.3,2.7,3.4,3.6,4.4,2.6,2,2,10.126
44,Com2,6,5.4,5.8,4.3,6.9,3.5,7.7,3,3,17.539
44,SimB1,6,4.5,2.6,3.6,3.5,4.6,2.5,3,1,3.199
44,AttR2,7,2.5,4.5,4.7,2.3,4.7,1.6,2,2,9.326
44,Com2,8,5.4,5.6,4.4,6.6,3.5,7.5,3,2,14.148
44,SimB2,8,4.4,2.6,3.5,3.5,3.4,3.6,3,2,10.464
44,Com1,9,7.4,3.8,5.4,5.8,4.3,6.9,2,3,4.978
44,Com2,11,5.3,5.7,4.4,6.6,3.4,7.6,3,2,10.451
44,AttR2,11,2.2,4.8,4.5,2.5,4.5,1.9,1,2,5.872
44,SimB2,11,4.5,2.5,3.5,3.5,3.3,3.7,3,2,17.007
44,SimB2,12,4.6,2.7,3.6,3.7,3.5,3.8,3,2,5.695
44,Com1,13,7.2,3.9,5.3,5.8,4.4,6.7,3,3,3.923
44,AttR2,13,2.5,4.5,4.8,2.2,4.8,1.4,2,2,4.91
44,Com1,14,7.4,3.6,5.4,5.6,4.5,6.5,2,3,13.892
44,AttR1,14,2.2,4.6,4.4,2.4,1.4,4.6,1,2,9.134
44,SimA2,14,2.4,4.6,3.5,3.5,3.7,3.3,3,3,5.616
44,Com1,15,7.3,3.6,5.3,5.6,4.2,6.7,1,3,2.785
44,Com2,16,5.3,5.6,4.2,6.7,3.4,7.5,1,2,5.637
44,AttR2,16,2.5,4.5,4.6,2.4,4.6,1.8,1,2,6.433
44,AttR1,17,2.3,4.6,4.4,2.5,1.5,4.6,3,1,13.535
44,AttR1,18,2.0,4.6,4.3,2.3,1.4,4.6,3,2,11.922
44,SimA2,18,2.4,4.7,3.5,3.6,3.7,3.4,3,3,6.609
44,AttR2,19,2.4,4.4,4.7,2.1,4.7,1.3,2,2,5.582
44,SimA2,19,2.5,4.3,3.4,3.4,3.6,3.2,1,3,21.216
44,SimA2,20,2.7,4.5,3.6,3.6,3.8,3.4,1,2,9.395
44,Com2,21,5.3,5.6,4.4,6.5,3.3,7.6,3,1,9.633
44,Com2,22,5.3,5.8,4.4,6.7,3.2,7.9,2,2,3.236
44,AttR1,24,2.5,4.5,4.6,2.4,1.9,4.5,3,2,5.04
44,AttR2,25,2.2,4.6,4.4,2.4,4.4,1.6,2,2,14.593
44,SimB1,25,4.5,2.5,3.5,3.5,4.6,2.4,2,1,7.299
44,AttR2,26,1.9,4.9,4.8,2.0,4.8,1.4,3,2,8.721
44,Com2,28,5.3,5.8,4.3,6.8,3.4,7.7,3,2,5.312
44,AttR2,28,2.6,4.5,4.6,2.5,4.6,1.9,1,2,5.36
44,SimB1,28,4.6,2.6,3.6,3.6,4.8,2.4,1,2,4.979
44,Com1,29,7.4,3.6,5.4,5.6,4.4,6.6,1,1,12.992
44,AttR1,29,2.5,4.5,4.4,2.6,1.8,4.5,1,2,7.117
44,SimA1,29,2.6,4.4,3.5,3.5,2.5,4.5,1,2,3.597
44,Com1,30,7.3,3.6,5.3,5.6,4.4,6.5,3,3,26.543
44,AttR1,30,2.5,4.4,4.5,2.4,1.8,4.4,3,2,5.105
44,AttR1,31,2.6,4.6,4.8,2.4,1.9,4.6,1,2,5.887
44,AttR1,32,2.5,4.5,4.8,2.2,1.9,4.5,1,2,5.569
44,SimA1,32,2.7,4.4,3.6,3.5,2.5,4.6,3,2,3.726
44,Com2,36,5.2,5.7,4.1,6.8,3.2,7.7,1,2,8.287
44,AttR1,36,2.4,4.7,4.6,2.5,1.6,4.7,1,1,5.137
44,Com1,37,7.4,3.7,5.4,5.7,4.4,6.7,3,3,4.382
44,SimB1,37,4.4,2.7,3.5,3.6,4.5,2.6,2,2,7.327
44,SimA1,39,2.4,4.6,3.5,3.5,2.2,4.8,1,2,2.191
44,Com2,40,5.4,5.8,4.5,6.7,3.3,7.9,3,2,4.381
44,AttR2,40,2.6,4.4,4.7,2.3,4.7,1.7,1,2,14.861
44,SimA2,40,2.5,4.5,3.5,3.5,3.6,3.4,3,2,3.6
44,Com1,41,7.3,3.9,5.4,5.8,4.5,6.7,3,3,3.646
44,SimB1,41,4.6,2.7,3.6,3.7,4.7,2.6,3,2,3.248
44,Com2,42,5.2,5.6,4.3,6.5,3.1,7.7,2,2,3.521
44,AttR1,42,1.9,4.9,4.8,2.0,1.2,4.9,1,1,14.095
44,SimA1,42,2.5,4.3,3.4,3.4,2.4,4.4,2,2,1.679
44,Com2,43,5.3,5.8,4.2,6.9,3.3,7.8,2,2,3.455
44,AttR1,43,2.3,4.6,4.5,2.4,1.7,4.6,2,2,7.277
44,AttR2,44,2.2,4.8,4.5,2.5,4.5,1.9,2,2,3.151
44,SimB2,44,4.3,2.5,3.4,3.4,3.3,3.5,3,2,6.527
44,SimA1,45,2.4,4.6,3.4,3.6,2.2,4.8,3,2,8.896
44,Com1,47,7.4,3.7,5.3,5.8,4.3,6.8,2,3,2.863
44,Com1,48,7.4,3.5,5.3,5.6,4.3,6.6,2,3,3.613
44,AttR1,48,2.6,4.5,4.6,2.5,1.9,4.5,3,1,5.648
44,SimA1,49,2.7,4.5,3.6,3.6,2.6,4.6,3,1,8.226
44,AttR2,50,2.0,4.6,4.3,2.3,4.3,1.6,2,1,6.655
44,SimB1,50,4.3,2.5,3.4,3.4,4.4,2.4,2,3,7.709
44,Com1,51,7.4,3.5,5.3,5.6,4.4,6.5,2,3,3.501
44,AttR1,51,2.6,4.4,4.7,2.3,2.0,4.4,3,2,11.52
44,Com1,52,7.1,3.9,5.2,5.8,4.1,6.9,2,3,1.873
44,SimA2,52,2.6,4.4,3.5,3.5,3.7,3.3,2,3,6.015
44,Com1,53,7.4,3.6,5.3,5.7,4.4,6.6,3,3,3.983
44,AttR1,53,2.4,4.4,4.7,2.1,1.7,4.4,2,2,5.282
44,Com2,55,5.3,5.7,4.2,6.8,3.3,7.7,1,1,12.303
44,SimA2,56,2.7,4.4,3.6,3.5,3.8,3.3,2,2,8.48
44,AttR2,57,2.3,4.8,4.5,2.6,4.5,1.9,1,2,4.558
44,SimB2,57,4.6,2.6,3.6,3.6,3.5,3.7,2,3,4.64
44,Com2,58,5.4,5.7,4.4,6.7,3.5,7.6,3,2,2.335
44,SimB1,58,4.5,2.5,3.5,3.5,4.7,2.3,1,3,7.871
44,Com1,59,7.4,3.6,5.3,5.7,4.3,6.7,3,2,3.856
44,AttR2,59,2.5,4.4,4.5,2.4,4.5,1.6,1,2,8.419
44,SimB2,59,4.5,2.5,3.5,3.5,3.4,3.6,2,2,12.302
44,Com1,60,7.4,3.7,5.3,5.8,4.2,6.9,2,3,5.168
44,AttR1,60,2.5,4.6,4.4,2.7,1.9,4.6,2,2,3.743
44,Com2,61,5.2,5.8,4.1,6.9,3.1,7.9,2,2,0.958
44,Com2,62,5.3,5.7,4.3,6.7,3.3,7.7,1,2,5.926
44,SimB1,62,4.4,2.6,3.5,3.5,4.5,2.5,2,2,2.304
44,Com2,63,5.3,5.6,4.3,6.6,3.3,7.6,1,2,2.273
44,SimB2,63,4.4,2.7,3.5,3.6,3.4,3.7,2,2,9.693
44,Com1,64,7.3,3.6,5.2,5.7,4.1,6.8,3,3,4.241
44,AttR2,64,2.5,4.5,4.4,2.6,4.4,2.0,1,2,6.096
44,SimA1,64,2.5,4.5,3.5,3.5,2.4,4.6,1,2,1.84
44,AttR1,65,2.5,4.5,4.7,2.3,1.8,4.5,1,2,8.685
44,AttR2,66,2.3,4.6,4.4,2.5,4.4,1.8,3,2,4.478
44,AttR2,67,2.4,4.7,4.6,2.5,4.6,1.7,2,2,5.665
44,Com1,68,7.3,3.5,5.2,5.6,4.3,6.5,3,3,4.848
44,SimA1,68,2.7,4.5,3.6,3.6,2.5,4.7,3,2,4.078
44,SimA2,69,2.4,4.6,3.4,3.6,3.6,3.4,3,3,4.145
44,Com1,70,7.3,3.5,5.2,5.6,4.1,6.7,3,3,3.81
44,SimB2,70,4.5,2.6,3.6,3.5,3.5,3.6,1,2,3.934
44,SimA1,71,2.6,4.7,3.6,3.7,2.5,4.8,1,2,2.449
44,AttR1,72,2.6,4.6,4.8,2.4,1.9,4.6,3,2,2.446
44,Com2,73,5.2,5.6,4.1,6.7,3.3,7.5,2,2,2.191
44,AttR2,73,2.6,4.6,4.8,2.4,4.8,1.8,1,2,2.319
44,SimB2,73,4.6,2.6,3.6,3.6,3.5,3.7,2,2,3.968
44,AttR2,76,2.6,4.6,4.8,2.4,4.8,1.7,2,2,12.286
44,Com2,77,5.4,5.6,4.5,6.5,3.4,7.6,2,2,3.581
44,AttR1,77,2.2,4.8,4.5,2.5,1.6,4.8,2,2,15.134
44,SimB2,77,4.3,2.7,3.4,3.6,3.2,3.8,1,2,4.029
44,Com2,78,5.3,5.6,4.4,6.5,3.2,7.7,1,2,3.202
44,AttR1,78,2.3,4.8,4.5,2.6,1.6,4.8,2,1,2.098
44,SimA1,78,2.4,4.7,3.5,3.6,2.2,4.9,2,2,4.366
44,Com2,79,5.3,5.8,4.3,6.8,3.2,7.9,2,2,2.223
45,AttR2,1,2.5,4.5,4.7,2.3,4.7,1.6,2,3,30.374
45,SimB1,2,4.5,2.5,3.5,3.5,4.6,2.4,3,2,2.991
45,AttR1,3,2.5,4.4,4.5,2.4,1.8,4.4,2,1,14.035
45,SimB1,3,4.4,2.6,3.5,3.5,4.5,2.5,1,1,3.536
45,Com1,3,7.3,3.8,5.3,5.8,4.3,6.8,2,2,2.256
45,AttR1,4,2.6,4.6,4.8,2.4,1.9,4.6,3,1,9.827
45,SimA1,4,2.4,4.6,3.5,3.5,2.2,4.8,2,2,3.648
45,Com1,4,7.3,3.5,5.2,5.6,4.3,6.5,3,2,1.616
45,AttR2,5,2.6,4.6,4.8,2.4,4.8,1.7,1,2,12.756
45,SimA2,5,2.5,4.5,3.5,3.5,3.6,3.4,1,2,3.711
45,SimA1,6,2.4,4.7,3.5,3.6,2.2,4.9,3,2,3.407
45,Com2,6,5.2,5.6,4.3,6.5,3.1,7.7,1,1,2.495
45,AttR1,7,2.6,4.6,4.8,2.4,1.9,4.6,1,1,12.42
45,Com1,7,7.4,3.7,5.4,5.7,4.4,6.7,1,1,2.336
45,SimB2,8,4.4,2.7,3.5,3.6,3.4,3.7,1,2,4.961
45,Com1,8,7.1,3.9,5.2,5.8,4.1,6.9,2,2,2.239
45,AttR1,9,2.3,4.8,4.5,2.6,1.6,4.8,3,1,10.211
