username,blkNum,trlNum,A1,A2,B1,B2,C1,C2,Effect,StimPosition,rawResp,response,RT
51547,4,13,3.9318256327243257,4.382026634673881,4.406719247264253,3.9071310593477184,3.9318256327243257,4.290459441148391,AttF1,3,49,2,4.717
51547,4,15,3.9318256327243257,4.356708826689592,4.3694478524670215,3.919078059901823,4.248495242049359,3.919078059901823,AttF2,1,50,2,3.866
51547,4,17,3.9318256327243257,4.356708826689592,4.3694478524670215,3.919078059901823,3.8400972658565573,4.290459441148391,AttRF1,6,50,2,4.403
51547,4,20,3.871201010907891,4.382026634673881,4.394449154672439,3.858769897122407,4.394449154672439,3.673943465497955,AttR2,3,50,1,3.985
51547,4,21,3.871201010907891,4.382026634673881,4.394449154672439,3.858769897122407,4.343805421853684,3.832979798087693,AttRF2,3,49,2,2.106
51547,4,24,3.912023005428146,4.394449154672439,4.406719247264253,3.8997479745525334,4.406719247264253,3.746912485364546,AttR2,3,49,2,4.241
51547,4,25,3.912023005428146,4.406719247264253,4.394449154672439,3.9242874882481282,3.912023005428146,4.30406509320417,AttF1,2,49,1,2.705
51547,4,26,3.912023005428146,4.406719247264253,4.394449154672439,3.9242874882481282,3.7612001156935624,4.406719247264253,AttR1,6,50,2,3.615
51547,4,27,3.970291913552122,4.430816798843313,4.406719247264253,3.994395305186007,4.31748811353631,3.994395305186007,AttF2,5,49,2,3.914
51547,4,31,4.007333185232471,4.406719247264253,4.418840607796598,3.995205394524242,4.007333185232471,4.30406509320417,AttF1,5,51,1,3.69
51547,4,32,3.8918202981106265,4.382026634673881,4.394449154672439,3.879396502601052,3.6888794541139363,4.382026634673881,AttR1,3,49,2,1.826
51547,4,33,3.9318256327243257,4.382026634673881,4.406719247264253,3.9071310593477184,4.343805421853684,3.8935942339597127,AttRF2,2,51,2,4.164
51547,4,34,3.912023005428146,4.406719247264253,4.394449154672439,3.9242874882481282,3.8865615973902723,4.356708826689592,AttRF1,2,49,1,1.418
51547,4,35,3.871201010907891,4.382026634673881,4.394449154672439,3.858769897122407,4.276666119016055,3.858769897122407,AttF2,6,50,2,2.013
51547,4,38,3.8918202981106265,4.382026634673881,4.394449154672439,3.879396502601052,4.394449154672439,3.698706014931672,AttR2,1,49,1,3.829
51547,4,39,3.970291913552122,4.430816798843313,4.406719247264253,3.994395305186007,3.828641396489095,4.430816798843313,AttR1,3,49,2,3.624
51547,4,40,3.912023005428146,4.406719247264253,4.394449154672439,3.9242874882481282,4.394449154672439,3.7522532347045114,AttR2,2,49,1,3.25
51547,4,41,3.912023005428146,4.406719247264253,4.394449154672439,3.9242874882481282,4.30406509320417,3.9242874882481282,AttF2,4,50,1,3.483
51547,4,42,3.871201010907891,4.382026634673881,4.394449154672439,3.858769897122407,3.795062131703999,4.330733340286331,AttRF1,5,49,2,3.499
51547,4,43,3.9318256327243257,4.382026634673881,4.406719247264253,3.9071310593477184,3.8311382766876823,4.330733340286331,AttRF1,5,49,2,3.175
51547,4,44,3.912023005428146,4.394449154672439,4.406719247264253,3.8997479745525334,3.912023005428146,4.30406509320417,AttF1,6,50,2,3.94
51547,4,45,3.871201010907891,4.382026634673881,4.394449154672439,3.858769897122407,3.871201010907891,4.276666119016055,AttF1,2,51,2,4.912
51547,4,47,3.8918202981106265,4.382026634673881,4.394449154672439,3.879396502601052,4.290459441148391,3.879396502601052,AttF2,6,50,2,3.483
51547,4,49,3.970291913552122,4.430816798843313,4.406719247264253,3.994395305186007,3.970291913552122,4.31748811353631,AttF1,4,51,2,3.605
51547,4,50,3.912023005428146,4.394449154672439,4.406719247264253,3.8997479745525334,3.8237599363077543,4.330733340286331,AttRF1,1,49,1,3.07
51547,4,51,3.912023005428146,4.394449154672439,4.406719247264253,3.8997479745525334,4.343805421853684,3.8613821297481667,AttRF2,2,51,2,3.838
51547,4,52,4.007333185232471,4.406719247264253,4.418840607796598,3.995205394524242,3.828641396489095,4.406719247264253,AttR1,3,49,2,4.286
51547,4,53,4.007333185232471,4.406719247264253,4.418840607796598,3.995205394524242,4.3694478524670215,3.9700654728220153,AttRF2,2,49,1,4.542
51547,4,54,3.9318256327243257,4.382026634673881,4.406719247264253,3.9071310593477184,4.406719247264253,3.707603068112039,AttR2,5,49,2,2.132
51547,4,55,3.9318256327243257,4.356708826689592,4.3694478524670215,3.919078059901823,3.7376696182833684,4.356708826689592,AttR1,6,50,2,3.306
51547,4,56,3.912023005428146,4.394449154672439,4.406719247264253,3.8997479745525334,3.7612001156935624,4.394449154672439,AttR1,2,51,2,1.773
51547,4,57,3.8501476017100584,4.394449154672439,4.418840607796598,3.8257459042465864,4.31748811353631,3.8257459042465864,AttF2,6,50,2,2.529
51547,4,60,3.8501476017100584,4.394449154672439,4.418840607796598,3.8257459042465864,3.7376458084761075,4.330733340286331,AttRF1,5,49,2,4.338
51547,4,61,3.8918202981106265,4.382026634673881,4.394449154672439,3.879396502601052,3.8156883009776323,4.330733340286331,AttRF1,4,51,2,3.774
51547,4,62,4.007333185232471,4.406719247264253,4.418840607796598,3.995205394524242,3.9201697305639147,4.343805421853684,AttRF1,5,49,2,3.025
51547,4,63,3.970291913552122,4.430816798843313,4.406719247264253,3.994395305186007,3.9696879576225452,4.382026634673881,AttRF1,6,50,2,2.58
51547,4,64,3.9318256327243257,4.382026634673881,4.406719247264253,3.9071310593477184,3.784189633918261,4.382026634673881,AttR1,5,49,2,2.838
51547,4,65,4.007333185232471,4.406719247264253,4.418840607796598,3.995205394524242,4.418840607796598,3.8141234761500824,AttR2,2,49,1,4.048
51547,4,66,3.9889840465642745,4.406719247264253,4.382026634673881,4.013676659154646,3.8501476017100584,4.406719247264253,AttR1,2,49,1,2.615
51547,4,67,3.871201010907891,4.382026634673881,4.394449154672439,3.858769897122407,3.6635616461296463,4.382026634673881,AttR1,4,51,2,2.794
51547,4,68,3.9318256327243257,4.356708826689592,4.3694478524670215,3.919078059901823,4.3694478524670215,3.74606286764139,AttR2,6,50,2,2.102
51547,4,70,3.970291913552122,4.430816798843313,4.406719247264253,3.994395305186007,4.406719247264253,3.8349907617571772,AttR2,4,51,2,3.946
51547,4,71,3.912023005428146,4.406719247264253,4.394449154672439,3.9242874882481282,4.330733340286331,3.8360270984002236,AttRF2,1,49,1,2.52
51547,4,72,3.8501476017100584,4.394449154672439,4.418840607796598,3.8257459042465864,4.418840607796598,3.6073168419705697,AttR2,6,50,2,1.374
51547,4,74,3.8501476017100584,4.394449154672439,4.418840607796598,3.8257459042465864,3.6888794541139363,4.394449154672439,AttR1,6,50,2,4.918
51547,4,75,3.9889840465642745,4.406719247264253,4.382026634673881,4.013676659154646,4.31748811353631,3.8997479745525334,AttRF2,6,50,2,4.027
51547,4,76,3.8918202981106265,4.382026634673881,4.394449154672439,3.879396502601052,3.8918202981106265,4.2626798770413155,AttF1,4,51,2,5.398
51547,4,79,3.8501476017100584,4.394449154672439,4.418840607796598,3.8257459042465864,3.8501476017100584,4.290459441148391,AttF1,3,50,1,3.443
51547,4,80,3.8501476017100584,4.394449154672439,4.418840607796598,3.8257459042465864,4.356708826689592,3.8124015453965656,AttRF2,6,50,2,2.899
51547,5,1,3.871201010907891,4.3694478524670215,4.3694478524670215,3.871201010907891,4.30406509320417,3.8058176885818176,AttRF2,1,50,2,6.947
51547,5,2,3.912023005428146,4.382026634673881,4.356708826689592,3.9373398134119357,4.356708826689592,3.7905782739387703,AttR2,3,49,2,3.663
51547,5,3,3.8918202981106265,4.382026634673881,4.3694478524670215,3.9043939782636548,4.248495242049359,3.9043939782636548,AttF2,2,51,2,1.24
51547,5,6,3.912023005428146,4.382026634673881,4.394449154672439,3.899606235413058,3.912023005428146,4.2626798770413155,AttF1,4,51,2,2.044
51547,5,7,3.8918202981106265,4.382026634673881,4.3694478524670215,3.9043939782636548,3.713572066704308,4.382026634673881,AttR1,3,49,2,2.292
51547,5,8,3.8918202981106265,4.382026634673881,4.3694478524670215,3.9043939782636548,4.3694478524670215,3.7042605561522386,AttR2,4,51,2,2.532
51547,5,9,3.9512437185814275,4.406719247264253,4.394449154672439,3.9635142802162835,4.276666119016055,3.9635142802162835,AttF2,2,49,1,6.842
51547,5,10,3.9512437185814275,4.382026634673881,4.3694478524670215,3.9638181738558496,4.3694478524670215,3.7763865415521707,AttR2,4,50,1,1.601
51547,5,11,3.9512437185814275,4.382026634673881,4.3694478524670215,3.9638181738558496,3.784189633918261,4.382026634673881,AttR1,2,49,1,2.525
51547,5,12,3.8918202981106265,4.356708826689592,4.343805421853684,3.9047163769123734,3.713572066704308,4.356708826689592,AttR1,2,49,1,1.875
51547,5,13,3.8918202981106265,4.356708826689592,4.3694478524670215,3.8790865051818813,3.7376696182833684,4.356708826689592,AttR1,1,50,2,2.866
51547,5,14,3.8918202981106265,4.356708826689592,4.3694478524670215,3.8790865051818813,4.248495242049359,3.8790865051818813,AttF2,5,49,2,2.33
51547,5,15,3.912023005428146,4.382026634673881,4.382026634673881,3.912023005428146,3.847484484290575,4.31748811353631,AttRF1,5,51,1,2.072
51547,5,16,3.8918202981106265,4.356708826689592,4.343805421853684,3.9047163769123734,3.8918202981106265,4.23410650459726,AttF1,6,50,2,2.0
51547,5,17,3.9512437185814275,4.406719247264253,4.394449154672439,3.9635142802162835,3.7612001156935624,4.406719247264253,AttR1,1,50,2,3.018
51547,5,20,3.871201010907891,4.3694478524670215,4.3694478524670215,3.871201010907891,3.8058176885818176,4.30406509320417,AttRF1,2,49,1,2.493
51547,5,21,3.912023005428146,4.382026634673881,4.394449154672439,3.899606235413058,4.290459441148391,3.899606235413058,AttF2,2,51,2,3.109
51547,5,23,3.912023005428146,4.382026634673881,4.394449154672439,3.899606235413058,4.330733340286331,3.8607297110405954,AttRF2,1,50,2,2.921
51547,5,26,3.912023005428146,4.382026634673881,4.356708826689592,3.9373398134119357,4.2626798770413155,3.9373398134119357,AttF2,1,49,1,3.488
51547,5,28,3.8918202981106265,4.382026634673881,4.3694478524670215,3.9043939782636548,3.8918202981106265,4.276666119016055,AttF1,3,49,2,2.122
51547,5,30,3.912023005428146,4.382026634673881,4.356708826689592,3.9373398134119357,3.713572066704308,4.382026634673881,AttR1,4,50,1,2.635
51547,5,33,3.912023005428146,4.382026634673881,4.356708826689592,3.9373398134119357,4.30406509320417,3.834061463958434,AttRF2,3,49,2,2.377
51547,5,34,3.8918202981106265,4.406719247264253,4.382026634673881,3.916512910700998,4.330733340286331,3.8158424469541767,AttRF2,3,49,2,1.315
51547,5,35,3.8918202981106265,4.406719247264253,4.382026634673881,3.916512910700998,3.8918202981106265,4.31748811353631,AttF1,4,51,2,1.897
51547,5,37,3.8918202981106265,4.356708826689592,4.3694478524670215,3.8790865051818813,3.8918202981106265,4.23410650459726,AttF1,4,51,2,0.843
51547,5,38,3.871201010907891,4.3694478524670215,4.3694478524670215,3.871201010907891,4.248495242049359,3.871201010907891,AttF2,4,50,1,2.083
51547,5,39,3.8918202981106265,4.356708826689592,4.3694478524670215,3.8790865051818813,3.813704304559366,4.30406509320417,AttRF1,6,50,2,3.387
51547,5,40,3.8918202981106265,4.406719247264253,4.382026634673881,3.916512910700998,4.382026634673881,3.743012462693864,AttR2,3,49,2,1.694
51547,5,41,3.912023005428146,4.382026634673881,4.394449154672439,3.899606235413058,4.394449154672439,3.7228701684811734,AttR2,5,49,2,2.278
51547,5,42,3.8918202981106265,4.406719247264253,4.382026634673881,3.916512910700998,3.878300748023114,4.343805421853684,AttRF1,6,51,1,1.751
51547,5,43,3.8918202981106265,4.356708826689592,4.343805421853684,3.9047163769123734,3.8513808834585843,4.290459441148391,AttRF1,5,49,2,2.475
51547,5,45,3.912023005428146,4.382026634673881,4.382026634673881,3.912023005428146,4.290459441148391,3.912023005428146,AttF2,4,50,1,2.65
51547,5,49,3.912023005428146,4.382026634673881,4.394449154672439,3.899606235413058,3.8226451942769293,4.31748811353631,AttRF1,3,50,1,1.606
51547,5,51,3.871201010907891,4.3694478524670215,4.3694478524670215,3.871201010907891,4.3694478524670215,3.6888794541139363,AttR2,5,49,2,3.042
51547,5,52,3.912023005428146,4.382026634673881,4.382026634673881,3.912023005428146,3.7376696182833684,4.382026634673881,AttR1,5,49,2,1.875
51547,5,53,3.9512437185814275,4.382026634673881,4.3694478524670215,3.9638181738558496,4.30406509320417,3.8732821771117156,AttRF2,3,49,2,1.987
51547,5,54,3.9512437185814275,4.406719247264253,4.394449154672439,3.9635142802162835,4.343805421853684,3.8883243986502687,AttRF2,2,49,1,2.972
51547,5,55,3.8918202981106265,4.356708826689592,4.3694478524670215,3.8790865051818813,4.3694478524670215,3.722797672317397,AttR2,4,50,1,4.143
51547,5,56,3.9512437185814275,4.382026634673881,4.3694478524670215,3.9638181738558496,4.248495242049359,3.9638181738558496,AttF2,1,49,1,3.636
51547,5,57,3.912023005428146,4.382026634673881,4.394449154672439,3.899606235413058,3.713572066704308,4.382026634673881,AttR1,4,51,2,3.5
51547,5,58,3.9512437185814275,4.406719247264253,4.394449154672439,3.9635142802162835,3.9128626528255896,4.343805421853684,AttRF1,3,49,2,1.787
51547,5,59,3.912023005428146,4.382026634673881,4.356708826689592,3.9373398134119357,3.912023005428146,4.290459441148391,AttF1,3,49,2,3.022
51547,5,61,3.912023005428146,4.382026634673881,4.382026634673881,3.912023005428146,4.330733340286331,3.8607297110405954,AttRF2,3,49,2,4.749
51547,5,62,3.9512437185814275,4.382026634673881,4.3694478524670215,3.9638181738558496,3.9512437185814275,4.276666119016055,AttF1,5,51,1,2.075
51547,5,63,3.871201010907891,4.3694478524670215,4.3694478524670215,3.871201010907891,3.713572066704308,4.3694478524670215,AttR1,5,51,1,1.534
51547,5,64,3.9512437185814275,4.406719247264253,4.394449154672439,3.9635142802162835,3.9512437185814275,4.31748811353631,AttF1,5,49,2,2.0
51547,5,65,3.8918202981106265,4.382026634673881,4.3694478524670215,3.9043939782636548,3.8524428379793023,4.31748811353631,AttRF1,2,49,1,2.299
51547,5,66,3.8918202981106265,4.356708826689592,4.343805421853684,3.9047163769123734,4.276666119016055,3.811782692464891,AttRF2,5,49,2,1.944
51547,5,67,3.8918202981106265,4.356708826689592,4.343805421853684,3.9047163769123734,4.343805421853684,3.728965177653222,AttR2,4,51,2,1.445
51547,5,68,3.9512437185814275,4.406719247264253,4.394449154672439,3.9635142802162835,4.394449154672439,3.7986751199368203,AttR2,4,50,1,1.189
51547,5,69,3.912023005428146,4.382026634673881,4.382026634673881,3.912023005428146,3.912023005428146,4.2626798770413155,AttF1,3,49,2,2.481
51547,5,70,3.871201010907891,4.3694478524670215,4.3694478524670215,3.871201010907891,3.871201010907891,4.276666119016055,AttF1,6,50,2,2.504
51547,5,71,3.9512437185814275,4.382026634673881,4.3694478524670215,3.9638181738558496,3.925116904939304,4.330733340286331,AttRF1,1,50,2,1.981
51547,5,73,3.912023005428146,4.382026634673881,4.382026634673881,3.912023005428146,4.382026634673881,3.713572066704308,AttR2,6,50,2,2.099
51547,5,74,3.8918202981106265,4.356708826689592,4.343805421853684,3.9047163769123734,4.23410650459726,3.9047163769123734,AttF2,3,49,2,4.776
51547,5,75,3.912023005428146,4.382026634673881,4.356708826689592,3.9373398134119357,3.9113627875322665,4.330733340286331,AttRF1,2,49,1,2.867
51547,5,76,3.8918202981106265,4.382026634673881,4.3694478524670215,3.9043939782636548,4.30406509320417,3.813858756640915,AttRF2,5,49,2,2.524
51547,5,77,3.8918202981106265,4.406719247264253,4.382026634673881,3.916512910700998,4.2626798770413155,3.916512910700998,AttF2,4,51,2,2.289
51547,5,78,3.8918202981106265,4.356708826689592,4.3694478524670215,3.8790865051818813,4.31748811353631,3.85259142165872,AttRF2,1,49,1,2.594
51547,5,80,3.8918202981106265,4.406719247264253,4.382026634673881,3.916512910700998,3.6888794541139363,4.406719247264253,AttR1,6,50,2,3.387
51547,6,2,3.970291913552122,4.356708826689592,4.330733340286331,3.996272237873046,3.970291913552122,4.23410650459726,AttF1,4,51,2,1.198
51547,6,3,3.9318256327243257,4.343805421853684,4.330733340286331,3.944896695701906,4.2626798770413155,3.8507006402454143,AttRF2,3,49,2,1.945
51547,6,4,3.912023005428146,4.356708826689592,4.382026634673881,3.886705197443856,3.7951295739565953,4.290459441148391,AttRF1,2,49,1,1.782
51547,6,5,3.912023005428146,4.356708826689592,4.382026634673881,3.886705197443856,4.276666119016055,3.886705197443856,AttF2,6,50,2,1.258
51547,6,6,3.912023005428146,4.356708826689592,4.382026634673881,3.886705197443856,4.382026634673881,3.7316994512968646,AttR2,3,49,2,2.849
51547,6,7,3.912023005428146,4.394449154672439,4.406719247264253,3.8997479745525334,4.356708826689592,3.8742796005174887,AttRF2,3,50,1,1.994
51547,6,9,3.912023005428146,4.382026634673881,4.394449154672439,3.899606235413058,3.8226451942769293,4.31748811353631,AttRF1,3,49,2,1.746
51547,6,10,3.912023005428146,4.394449154672439,4.394449154672439,3.912023005428146,3.8483161383704316,4.330733340286331,AttRF1,5,49,2,4.103
51547,6,11,3.912023005428146,4.356708826689592,4.382026634673881,3.886705197443856,3.7612001156935624,4.356708826689592,AttR1,3,50,1,2.765
51547,6,12,3.871201010907891,4.3694478524670215,4.356708826689592,3.8839321252616203,3.871201010907891,4.276666119016055,AttF1,4,51,2,4.202
51547,6,14,3.912023005428146,4.356708826689592,4.382026634673881,3.886705197443856,4.31748811353631,3.8728038922735846,AttRF2,4,51,2,3.548
51547,6,15,3.912023005428146,4.418840607796598,4.442651256490317,3.8882219952421937,4.330733340286331,3.8882219952421937,AttF2,3,49,2,5.083
51547,6,17,3.970291913552122,4.356708826689592,4.330733340286331,3.996272237873046,3.956001612600356,4.290459441148391,AttRF1,3,49,2,2.09
51547,6,19,3.912023005428146,4.394449154672439,4.406719247264253,3.8997479745525334,3.912023005428146,4.290459441148391,AttF1,2,51,2,3.693
51547,6,20,3.912023005428146,4.356708826689592,4.382026634673881,3.886705197443856,3.912023005428146,4.248495242049359,AttF1,2,49,1,5.093
51547,6,21,3.871201010907891,4.3694478524670215,4.356708826689592,3.8839321252616203,3.6888794541139363,4.3694478524670215,AttR1,2,49,1,1.655
51547,6,22,3.9318256327243257,4.343805421853684,4.330733340286331,3.944896695701906,4.219507705176107,3.944896695701906,AttF2,6,51,1,1.421
51547,6,24,3.8918202981106265,4.394449154672439,4.406719247264253,3.879541135182892,3.6888794541139363,4.394449154672439,AttR1,2,51,2,1.735
51547,6,25,3.912023005428146,4.418840607796598,4.442651256490317,3.8882219952421937,3.8150053687486327,4.3694478524670215,AttRF1,4,51,2,3.998
51547,6,26,3.8918202981106265,4.394449154672439,4.406719247264253,3.879541135182892,3.8918202981106265,4.290459441148391,AttF1,4,51,2,2.44
51547,6,28,3.8918202981106265,4.394449154672439,4.406719247264253,3.879541135182892,4.406719247264253,3.69887928869227,AttR2,2,49,1,2.84
51547,6,29,3.912023005428146,4.382026634673881,4.394449154672439,3.899606235413058,4.394449154672439,3.746747338442391,AttR2,3,49,2,2.16
51547,6,30,3.912023005428146,4.394449154672439,4.406719247264253,3.8997479745525334,4.30406509320417,3.8997479745525334,AttF2,3,49,2,2.198
51547,6,31,3.871201010907891,4.3694478524670215,4.356708826689592,3.8839321252616203,3.83129005959505,4.30406509320417,AttRF1,4,51,2,2.393
51547,6,32,3.9318256327243257,4.343805421853684,4.330733340286331,3.944896695701906,3.8908402261602393,4.276666119016055,AttRF1,4,51,2,1.315
51547,6,33,3.912023005428146,4.394449154672439,4.3694478524670215,3.9370277644177123,3.912023005428146,4.290459441148391,AttF1,3,49,2,4.6
51547,6,34,3.912023005428146,4.394449154672439,4.394449154672439,3.912023005428146,3.7376696182833684,4.394449154672439,AttR1,5,51,1,1.515
51547,6,35,3.970291913552122,4.356708826689592,4.330733340286331,3.996272237873046,4.219507705176107,3.996272237873046,AttF2,3,49,2,2.681
51547,6,36,3.912023005428146,4.394449154672439,4.3694478524670215,3.9370277644177123,3.713572066704308,4.394449154672439,AttR1,3,50,1,4.601
51547,6,39,3.912023005428146,4.418840607796598,4.442651256490317,3.8882219952421937,4.394449154672439,3.8876278485934246,AttRF2,4,51,2,3.089
51547,6,40,3.9318256327243257,4.343805421853684,4.330733340286331,3.944896695701906,4.330733340286331,3.753519532594386,AttR2,2,51,2,3.008
51547,6,41,3.912023005428146,4.394449154672439,4.3694478524670215,3.9370277644177123,3.898309402340385,4.330733340286331,AttRF1,3,49,2,2.677
51547,6,42,3.8918202981106265,4.394449154672439,4.406719247264253,3.879541135182892,4.290459441148391,3.879541135182892,AttF2,2,51,2,1.717
51547,6,44,3.912023005428146,4.394449154672439,4.394449154672439,3.912023005428146,4.394449154672439,3.7612001156935624,AttR2,5,51,1,2.2
51547,6,45,3.9318256327243257,4.343805421853684,4.330733340286331,3.944896695701906,3.784189633918261,4.343805421853684,AttR1,3,49,2,2.106
51547,6,46,3.912023005428146,4.418840607796598,4.442651256490317,3.8882219952421937,4.442651256490317,3.7334703374418114,AttR2,6,50,2,2.047
51547,6,47,3.912023005428146,4.418840607796598,4.442651256490317,3.8882219952421937,3.7376696182833684,4.418840607796598,AttR1,4,51,2,6.168
51547,6,49,3.970291913552122,4.356708826689592,4.330733340286331,3.996272237873046,3.784189633918261,4.356708826689592,AttR1,5,51,1,2.121
51547,6,50,3.871201010907891,4.3694478524670215,4.356708826689592,3.8839321252616203,4.2626798770413155,3.8839321252616203,AttF2,5,49,2,3.071
51547,6,51,3.912023005428146,4.394449154672439,4.406719247264253,3.8997479745525334,4.406719247264253,3.746912485364546,AttR2,3,50,1,4.032
51547,6,53,3.970291913552122,4.356708826689592,4.330733340286331,3.996272237873046,4.2626798770413155,3.8762714677209966,AttRF2,4,51,2,3.778
51547,6,54,3.912023005428146,4.394449154672439,4.394449154672439,3.912023005428146,4.330733340286331,3.8483161383704316,AttRF2,1,50,2,6.838
51547,6,57,3.912023005428146,4.394449154672439,4.406719247264253,3.8997479745525334,3.7376696182833684,4.394449154672439,AttR1,4,50,1,3.085
51547,6,60,3.912023005428146,4.394449154672439,4.3694478524670215,3.9370277644177123,4.3694478524670215,3.7439829803399607,AttR2,5,49,2,1.841
51547,6,61,3.871201010907891,4.3694478524670215,4.356708826689592,3.8839321252616203,4.30406509320417,3.8058176885818176,AttRF2,4,50,1,4.001
51547,6,62,3.871201010907891,4.3694478524670215,4.356708826689592,3.8839321252616203,4.356708826689592,3.704137456502917,AttR2,3,49,2,2.667
51547,6,63,3.8918202981106265,4.394449154672439,4.406719247264253,3.879541135182892,3.816634822581663,4.343805421853684,AttRF1,2,51,2,2.492
51547,6,64,3.912023005428146,4.418840607796598,4.442651256490317,3.8882219952421937,3.912023005428146,4.330733340286331,AttF1,5,49,2,3.683
51547,6,65,3.912023005428146,4.382026634673881,4.394449154672439,3.899606235413058,4.330733340286331,3.8607297110405954,AttRF2,6,50,2,2.634
51547,6,66,3.912023005428146,4.394449154672439,4.394449154672439,3.912023005428146,3.912023005428146,4.290459441148391,AttF1,6,50,2,2.763
51547,6,68,3.912023005428146,4.382026634673881,4.394449154672439,3.899606235413058,3.7612001156935624,4.382026634673881,AttR1,2,49,1,1.74
51547,6,70,3.912023005428146,4.394449154672439,4.3694478524670215,3.9370277644177123,4.276666119016055,3.9370277644177123,AttF2,1,50,2,2.074
51547,6,71,3.912023005428146,4.394449154672439,4.3694478524670215,3.9370277644177123,4.30406509320417,3.82163867368957,AttRF2,6,50,2,1.505
51547,6,72,3.912023005428146,4.394449154672439,4.406719247264253,3.8997479745525334,3.8368467705772633,4.343805421853684,AttRF1,3,49,2,1.727
51547,6,74,3.9318256327243257,4.343805421853684,4.330733340286331,3.944896695701906,3.9318256327243257,4.23410650459726,AttF1,3,49,2,1.713
51547,6,75,3.912023005428146,4.382026634673881,4.394449154672439,3.899606235413058,4.30406509320417,3.899606235413058,AttF2,4,51,2,1.638
51547,6,76,3.912023005428146,4.394449154672439,4.394449154672439,3.912023005428146,4.276666119016055,3.912023005428146,AttF2,2,51,2,3.822
51547,6,77,3.912023005428146,4.382026634673881,4.394449154672439,3.899606235413058,3.912023005428146,4.2626798770413155,AttF1,5,49,2,1.954
51547,6,78,3.8918202981106265,4.394449154672439,4.406719247264253,3.879541135182892,4.356708826689592,3.8540760454732963,AttRF2,4,50,1,3.048
51547,6,79,3.970291913552122,4.356708826689592,4.330733340286331,3.996272237873046,4.330733340286331,3.8154019668237207,AttR2,3,49,2,1.455
51547,7,2,3.9318256327243257,4.382026634673881,4.406719247264253,3.9071310593477184,4.406719247264253,3.707603068112039,AttR2,5,49,2,1.866
51547,7,4,3.970291913552122,4.430816798843313,4.406719247264253,3.994395305186007,3.9696879576225452,4.382026634673881,AttRF1,2,49,1,1.184
51547,7,5,3.8501476017100584,4.394449154672439,4.418840607796598,3.8257459042465864,4.31748811353631,3.8257459042465864,AttF2,4,51,2,1.387
51547,7,6,3.8918202981106265,4.382026634673881,4.394449154672439,3.879396502601052,4.290459441148391,3.879396502601052,AttF2,6,50,2,1.981
51547,7,7,3.9318256327243257,4.356708826689592,4.3694478524670215,3.919078059901823,3.8400972658565573,4.290459441148391,AttRF1,2,51,2,1.559
51547,7,8,3.9889840465642745,4.406719247264253,4.382026634673881,4.013676659154646,4.382026634673881,3.836221292011864,AttR2,4,50,1,1.733
51547,7,9,3.871201010907891,4.382026634673881,4.394449154672439,3.858769897122407,3.871201010907891,4.276666119016055,AttF1,5,51,1,1.194
51547,7,11,4.007333185232471,4.406719247264253,4.418840607796598,3.995205394524242,3.9201697305639147,4.343805421853684,AttRF1,5,51,1,0.952
51547,7,12,3.970291913552122,4.430816798843313,4.406719247264253,3.994395305186007,4.406719247264253,3.8349907617571772,AttR2,3,49,2,1.277
51547,7,13,3.8501476017100584,4.394449154672439,4.418840607796598,3.8257459042465864,3.6888794541139363,4.394449154672439,AttR1,2,51,2,1.125
51547,7,14,3.871201010907891,4.382026634673881,4.394449154672439,3.858769897122407,4.343805421853684,3.832979798087693,AttRF2,5,49,2,2.37
51547,7,15,3.9318256327243257,4.382026634673881,4.406719247264253,3.9071310593477184,3.8311382766876823,4.330733340286331,AttRF1,4,50,1,1.389
51547,7,16,3.871201010907891,4.382026634673881,4.394449154672439,3.858769897122407,3.6635616461296463,4.382026634673881,AttR1,6,50,2,2.112
51547,7,17,3.8501476017100584,4.394449154672439,4.418840607796598,3.8257459042465864,4.356708826689592,3.8124015453965656,AttRF2,1,50,2,1.429
51547,7,18,3.912023005428146,4.394449154672439,4.406719247264253,3.8997479745525334,3.912023005428146,4.30406509320417,AttF1,4,51,2,1.047
51547,7,19,3.912023005428146,4.406719247264253,4.394449154672439,3.9242874882481282,4.394449154672439,3.7522532347045114,AttR2,5,51,1,1.641
51547,7,20,3.8918202981106265,4.382026634673881,4.394449154672439,3.879396502601052,3.8156883009776323,4.330733340286331,AttRF1,6,51,1,2.049
51547,7,21,3.871201010907891,4.382026634673881,4.394449154672439,3.858769897122407,4.276666119016055,3.858769897122407,AttF2,5,49,2,1.416
51547,7,22,4.007333185232471,4.406719247264253,4.418840607796598,3.995205394524242,4.007333185232471,4.30406509320417,AttF1,4,51,2,1.019
51547,7,24,3.871201010907891,4.382026634673881,4.394449154672439,3.858769897122407,4.394449154672439,3.673943465497955,AttR2,3,49,2,2.357
51547,7,25,4.007333185232471,4.406719247264253,4.418840607796598,3.995205394524242,4.418840607796598,3.8141234761500824,AttR2,3,49,2,2.003
51547,7,26,3.9889840465642745,4.406719247264253,4.382026634673881,4.013676659154646,3.9889840465642745,4.31748811353631,AttF1,2,49,1,2.831
51547,7,28,3.912023005428146,4.406719247264253,4.394449154672439,3.9242874882481282,3.7612001156935624,4.406719247264253,AttR1,4,51,2,1.996
51547,7,30,3.9318256327243257,4.382026634673881,4.406719247264253,3.9071310593477184,4.343805421853684,3.8935942339597127,AttRF2,2,49,1,2.489
