Sub,Effect,Trial,A1,A2,B1,B2,C1,C2,response,choice,RT
14,SimB2,43,7.4,3.5,5.5,5.4,5.4,5.5,1,1,2.881
14,SimB2,44,7.5,3.6,5.5,5.6,5.4,5.7,1,1,2.973
14,SimB1,46,7.5,3.4,5.5,5.4,7.7,3.2,1,2,5.281
14,SimB2,47,7.3,3.5,5.3,5.5,5.1,5.7,2,1,2.384
14,SimA2,48,3.6,7.5,5.5,5.6,5.6,5.5,1,1,4.895
14,SimB2,51,7.5,3.4,5.5,5.4,5.3,5.6,3,1,3.615
14,SimA1,53,3.4,7.6,5.4,5.6,3.3,7.7,1,2,9.505
14,SimB2,54,7.5,3.3,5.4,5.4,5.3,5.5,1,1,3.328
14,SimA1,63,3.5,7.6,5.5,5.6,3.4,7.7,1,2,6.415
14,SimA2,64,3.5,7.7,5.6,5.6,5.8,5.4,3,3,3.583
14,SimB1,71,7.7,3.5,5.6,5.6,7.9,3.3,1,2,4.801
14,SimB1,73,7.5,3.6,5.5,5.6,7.6,3.5,3,2,5.87
14,SimA2,77,3.5,7.5,5.5,5.5,5.6,5.4,2,1,15.073
14,SimA1,78,3.4,7.6,5.5,5.5,3.2,7.8,1,2,4.001
14,SimB2,80,7.6,3.4,5.5,5.5,5.4,5.6,1,1,6.369
14,SimB1,85,7.6,3.6,5.6,5.6,7.7,3.5,3,2,10.466
14,SimB2,86,7.5,3.4,5.5,5.4,5.3,5.6,2,1,4.109
14,SimA2,88,3.6,7.3,5.5,5.4,5.7,5.2,2,1,3.342
14,SimA1,90,3.5,7.7,5.6,5.6,3.4,7.8,1,2,4.928
14,SimB2,92,7.5,3.5,5.5,5.5,5.4,5.6,1,1,3.346
14,SimB1,94,7.6,3.4,5.5,5.5,7.8,3.2,2,2,4.877
14,SimB2,95,7.6,3.3,5.5,5.4,5.3,5.6,1,1,1.934
14,SimB2,99,7.3,3.6,5.4,5.5,5.3,5.6,2,1,3.504
14,SimB1,101,7.3,3.6,5.4,5.5,7.5,3.4,2,2,3.423
14,SimB1,103,7.6,3.4,5.5,5.5,7.8,3.2,3,2,6.576
14,SimB2,104,7.4,3.6,5.5,5.5,5.4,5.6,2,1,3.649
14,SimA1,105,3.3,7.5,5.3,5.5,3.1,7.7,3,2,4.384
14,SimB1,106,7.3,3.7,5.4,5.6,7.5,3.5,2,2,3.041
14,SimB2,107,7.6,3.4,5.5,5.5,5.4,5.6,1,1,1.647
14,SimA1,111,3.3,7.6,5.4,5.5,3.1,7.8,1,2,4.689
14,SimA2,112,3.5,7.5,5.5,5.5,5.6,5.4,3,1,3.81
14,SimA1,115,3.4,7.5,5.4,5.5,3.2,7.7,2,2,7.713
14,SimB2,116,7.4,3.6,5.4,5.6,5.2,5.8,3,1,12.499
14,SimB2,118,7.3,3.6,5.4,5.5,5.2,5.7,3,1,3.311
14,SimB2,119,7.4,3.6,5.4,5.6,5.2,5.8,1,1,2.304
14,SimA2,120,3.7,7.5,5.7,5.5,5.8,5.4,3,1,2.896
14,SimA1,122,3.5,7.5,5.5,5.5,3.3,7.7,2,2,8.968
14,SimA2,124,3.7,7.5,5.6,5.6,5.7,5.5,1,1,4.035
14,SimB1,130,7.6,3.4,5.5,5.5,7.7,3.3,1,2,33.808
14,SimA2,131,3.5,7.6,5.5,5.6,5.6,5.5,2,1,3.792
14,SimA1,132,3.5,7.5,5.5,5.5,3.3,7.7,2,2,4.159
14,SimB2,134,7.6,3.5,5.5,5.6,5.3,5.8,3,1,10.8
14,SimA1,135,3.5,7.5,5.5,5.5,3.4,7.6,2,2,2.942
14,SimA2,136,3.6,7.6,5.6,5.6,5.8,5.4,3,1,7.376
14,SimB2,137,7.7,3.5,5.6,5.6,5.4,5.8,3,1,3.552
14,SimA1,141,3.6,7.3,5.5,5.4,3.4,7.5,2,1,14.735
14,SimA1,142,3.4,7.5,5.5,5.4,3.2,7.7,3,2,5.071
14,SimA2,145,3.4,7.6,5.5,5.5,5.6,5.4,1,1,5.247
14,SimB1,146,7.6,3.5,5.5,5.6,7.7,3.4,2,2,5.759
14,SimB2,148,7.6,3.6,5.6,5.6,5.4,5.8,2,1,4.094
14,SimA1,150,3.6,7.3,5.5,5.4,3.4,7.5,1,2,4.286
14,SimB1,151,7.5,3.4,5.5,5.4,7.6,3.3,1,2,1.155
14,SimB1,155,7.6,3.4,5.6,5.4,7.8,3.2,2,2,4.142
14,SimA2,156,3.4,7.6,5.4,5.6,5.5,5.5,1,1,1.823
14,SimA2,157,3.3,7.5,5.3,5.5,5.5,5.3,3,1,3.119
14,SimA1,158,3.5,7.5,5.5,5.5,3.3,7.7,2,3,2.561
14,SimA2,159,3.5,7.6,5.5,5.6,5.6,5.5,2,1,8.702
14,SimB2,161,7.6,3.6,5.7,5.5,5.6,5.6,2,1,18.991
14,SimA2,162,3.6,7.3,5.5,5.4,5.6,5.3,2,1,5.072
14,SimB1,164,7.4,3.6,5.4,5.6,7.5,3.5,3,2,5.631
14,SimA1,169,3.6,7.6,5.6,5.6,3.5,7.7,3,2,3.119
14,SimA2,174,3.6,7.3,5.5,5.4,5.6,5.3,1,1,4.08
14,SimB1,175,7.6,3.5,5.5,5.6,7.8,3.3,3,2,10.402
14,SimB2,179,7.6,3.5,5.5,5.6,5.3,5.8,1,1,4.048
14,SimA1,180,3.3,7.5,5.4,5.4,3.2,7.6,2,2,11.727
14,SimB1,181,7.4,3.5,5.4,5.5,7.5,3.4,2,2,2.191
14,SimB2,182,7.6,3.4,5.5,5.5,5.3,5.7,1,1,22.457
14,SimB1,184,7.5,3.3,5.4,5.4,7.6,3.2,2,2,4.144
14,SimB1,187,7.7,3.5,5.6,5.6,7.8,3.4,2,2,3.309
14,SimB2,188,7.6,3.4,5.5,5.5,5.4,5.6,1,1,7.121
14,SimB1,189,7.6,3.4,5.5,5.5,7.7,3.3,1,2,2.016
14,SimA1,190,3.7,7.5,5.7,5.5,3.6,7.6,3,2,3.183
14,SimA2,193,3.4,7.5,5.4,5.5,5.6,5.3,1,1,14.797
14,SimB1,194,7.6,3.6,5.6,5.6,7.8,3.4,2,2,7.731
14,SimA1,195,3.4,7.7,5.5,5.6,3.2,7.9,3,2,2.077
14,SimA2,196,3.3,7.5,5.4,5.4,5.6,5.2,2,1,2.401
14,SimA1,198,3.6,7.3,5.5,5.4,3.4,7.5,1,2,2.353
14,SimA2,202,3.5,7.5,5.5,5.5,5.6,5.4,2,1,2.304
14,SimA2,204,3.6,7.3,5.5,5.4,5.7,5.2,1,1,2.928
14,SimA2,205,3.5,7.5,5.4,5.6,5.5,5.5,1,1,1.967
14,SimA2,207,3.5,7.5,5.4,5.6,5.5,5.5,2,1,4.624
14,SimA1,210,3.4,7.5,5.4,5.5,3.3,7.6,3,2,2.85
14,SimA1,212,3.7,7.5,5.6,5.6,3.6,7.6,1,2,4.431
14,SimA1,218,3.5,7.6,5.5,5.6,3.4,7.7,3,2,2.721
14,SimB2,219,7.6,3.4,5.5,5.5,5.4,5.6,2,1,2.142
14,SimB2,220,7.7,3.5,5.6,5.6,5.4,5.8,1,1,1.696
14,SimA2,221,3.6,7.4,5.5,5.5,5.7,5.3,1,1,3.232
14,SimB2,224,7.6,3.4,5.6,5.4,5.4,5.6,2,1,2.814
14,SimB1,228,7.3,3.5,5.3,5.5,7.5,3.3,1,2,5.71
14,SimA1,230,3.6,7.4,5.5,5.5,3.5,7.5,1,2,4.127
14,SimA2,234,3.7,7.3,5.6,5.4,5.8,5.2,1,1,4.736
14,SimB1,235,7.6,3.6,5.7,5.5,7.8,3.4,1,2,4.402
14,SimB1,236,7.6,3.5,5.5,5.6,7.8,3.3,2,2,5.04
14,SimA1,237,3.4,7.6,5.5,5.5,3.3,7.7,1,2,3.007
14,SimB2,238,7.4,3.5,5.5,5.4,5.3,5.6,1,1,1.791
15,SimB2,1,7.4,3.6,5.5,5.5,5.4,5.6,3,1,43.544
15,SimA2,2,3.3,7.5,5.4,5.4,5.6,5.2,3,1,12.547
15,SimB2,3,7.6,3.5,5.5,5.6,5.3,5.8,2,1,19.106
15,SimB2,5,7.6,3.5,5.5,5.6,5.3,5.8,3,1,13.583
15,SimA1,15,3.5,7.5,5.5,5.5,3.3,7.7,1,2,5.459
15,SimA2,17,3.6,7.3,5.5,5.4,5.7,5.2,2,2,8.112
15,SimB1,22,7.3,3.5,5.3,5.5,7.5,3.3,1,2,3.54
15,SimA2,23,3.5,7.5,5.4,5.6,5.5,5.5,3,3,5.042
15,SimA2,24,3.6,7.5,5.5,5.6,5.6,5.5,3,2,9.281
15,SimB1,26,7.3,3.6,5.4,5.5,7.5,3.4,3,2,2.738
15,SimB1,28,7.6,3.4,5.5,5.5,7.7,3.3,3,2,2.206
15,SimA2,32,3.6,7.4,5.5,5.5,5.7,5.3,1,2,4.85
15,SimA2,34,3.3,7.6,5.4,5.5,5.5,5.4,1,3,5.602
15,SimA1,35,3.7,7.5,5.7,5.5,3.6,7.6,2,3,4.129
15,SimA1,37,3.3,7.5,5.4,5.4,3.2,7.6,1,2,4.818
15,SimB2,38,7.6,3.4,5.5,5.5,5.4,5.6,1,2,1.727
15,SimA1,40,3.5,7.5,5.5,5.5,3.4,7.6,3,2,2.05
15,SimB2,41,7.4,3.6,5.4,5.6,5.2,5.8,2,2,4.354
15,SimA2,42,3.4,7.5,5.5,5.4,5.7,5.2,2,2,5.103
15,SimB2,43,7.4,3.5,5.5,5.4,5.4,5.5,3,1,3.519
15,SimA2,44,3.5,7.5,5.5,5.5,5.6,5.4,3,2,4.718
15,SimB2,45,7.4,3.5,5.4,5.5,5.2,5.7,1,2,4.946
15,SimA2,47,3.6,7.6,5.6,5.6,5.8,5.4,1,2,7.502
15,SimB1,48,7.6,3.5,5.5,5.6,7.7,3.4,1,2,2.291
15,SimA1,49,3.4,7.5,5.5,5.4,3.2,7.7,2,1,5.134
15,SimB2,50,7.5,3.6,5.5,5.6,5.4,5.7,2,2,3.662
15,SimA1,52,3.5,7.5,5.4,5.6,3.3,7.7,3,2,4.178
15,SimA1,57,3.7,7.5,5.6,5.6,3.5,7.7,1,2,1.921
15,SimB1,58,7.4,3.6,5.4,5.6,7.6,3.4,2,2,13.598
15,SimA1,60,3.4,7.5,5.4,5.5,3.3,7.6,3,2,5.117
15,SimA2,63,3.5,7.5,5.5,5.5,5.6,5.4,3,2,2.129
15,SimB1,65,7.6,3.4,5.5,5.5,7.7,3.3,3,2,2.385
15,SimB1,66,7.5,3.5,5.5,5.5,7.6,3.4,2,2,2.223
15,SimB1,67,7.4,3.5,5.5,5.4,7.5,3.4,2,1,4.192
15,SimA1,70,3.5,7.5,5.5,5.5,3.3,7.7,2,2,1.054
15,SimB1,71,7.7,3.5,5.6,5.6,7.9,3.3,3,2,6.63
15,SimA1,72,3.4,7.6,5.4,5.6,3.3,7.7,1,2,11.585
15,SimA1,74,3.6,7.3,5.5,5.4,3.4,7.5,2,2,3.825
15,SimA1,75,3.6,7.4,5.5,5.5,3.5,7.5,1,2,1.968
15,SimA2,76,3.4,7.6,5.5,5.5,5.6,5.4,2,2,2.0
15,SimA2,77,3.7,7.5,5.6,5.6,5.8,5.4,2,2,1.837
15,SimB1,79,7.6,3.5,5.5,5.6,7.8,3.3,3,2,18.161
15,SimB1,80,7.3,3.7,5.4,5.6,7.5,3.5,1,2,3.841
15,SimA1,83,3.6,7.3,5.5,5.4,3.4,7.5,2,2,2.129
15,SimA2,86,3.4,7.5,5.4,5.5,5.6,5.3,1,3,9.71
15,SimB1,87,7.6,3.4,5.5,5.5,7.8,3.2,2,2,5.759
15,SimB2,90,7.6,3.6,5.6,5.6,5.4,5.8,2,2,3.278
15,SimB2,91,7.5,3.4,5.5,5.4,5.3,5.6,2,3,4.592
15,SimB2,93,7.5,3.5,5.5,5.5,5.4,5.6,3,2,2.51
15,SimB1,95,7.6,3.3,5.5,5.4,7.7,3.2,2,2,3.168
15,SimA1,97,3.5,7.5,5.4,5.6,3.3,7.7,1,2,7.264
15,SimA2,100,3.7,7.5,5.7,5.5,5.8,5.4,2,2,5.151
15,SimA1,104,3.5,7.7,5.6,5.6,3.4,7.8,3,2,3.153
15,SimA1,105,3.6,7.5,5.5,5.6,3.4,7.7,2,2,2.688
15,SimA1,108,3.4,7.6,5.5,5.5,3.2,7.8,3,2,2.481
15,SimB2,111,7.6,3.4,5.5,5.5,5.4,5.6,2,2,1.471
15,SimB1,112,7.5,3.6,5.5,5.6,7.6,3.5,2,2,2.326
15,SimA2,117,3.7,7.3,5.6,5.4,5.8,5.2,3,2,8.016
15,SimB2,118,7.6,3.4,5.6,5.4,5.4,5.6,1,2,5.982
15,SimA1,119,3.6,7.6,5.6,5.6,3.5,7.7,1,2,3.358
15,SimB2,120,7.3,3.7,5.4,5.6,5.2,5.8,3,2,6.177
15,SimA1,124,3.6,7.3,5.5,5.4,3.4,7.5,2,2,4.702
15,SimA1,125,3.4,7.6,5.5,5.5,3.3,7.7,1,2,3.729
15,SimB2,126,7.6,3.4,5.5,5.5,5.3,5.7,1,2,1.906
15,SimA1,128,3.4,7.5,5.4,5.5,3.2,7.7,2,2,3.152
15,SimB1,133,7.4,3.6,5.5,5.5,7.6,3.4,3,2,1.95
15,SimA1,136,3.6,7.3,5.5,5.4,3.4,7.5,2,2,12.575
15,SimA2,137,3.6,7.3,5.5,5.4,5.7,5.2,1,2,4.256
15,SimA2,142,3.5,7.7,5.6,5.6,5.8,5.4,2,2,2.56
15,SimA2,143,3.6,7.3,5.5,5.4,5.6,5.3,2,2,6.303
15,SimB1,145,7.6,3.4,5.6,5.4,7.8,3.2,2,2,4.113
15,SimB1,146,7.6,3.6,5.6,5.6,7.8,3.4,3,2,5.232
15,SimB1,147,7.4,3.5,5.5,5.4,7.5,3.4,1,2,4.641
15,SimB2,148,7.5,3.4,5.5,5.4,5.3,5.6,1,2,5.153
15,SimA1,149,3.7,7.5,5.6,5.6,3.6,7.6,1,2,2.337
15,SimB2,152,7.5,3.3,5.4,5.4,5.3,5.5,2,2,2.255
15,SimA2,154,3.5,7.5,5.5,5.5,5.6,5.4,3,2,3.503
15,SimB1,155,7.4,3.5,5.4,5.5,7.5,3.4,3,2,2.318
15,SimA1,156,3.5,7.5,5.5,5.5,3.3,7.7,2,2,1.985
15,SimB1,157,7.6,3.6,5.7,5.5,7.8,3.4,3,2,2.897
15,SimB1,161,7.6,3.4,5.5,5.5,7.7,3.3,1,2,2.526
15,SimB1,165,7.5,3.4,5.5,5.4,7.7,3.2,1,2,2.797
15,SimB2,167,7.6,3.6,5.7,5.5,5.6,5.6,3,3,2.239
15,SimA2,169,3.5,7.6,5.5,5.6,5.6,5.5,3,3,7.699
15,SimB1,174,7.6,3.5,5.5,5.6,7.8,3.3,3,2,3.666
15,SimB1,175,7.6,3.4,5.5,5.5,7.8,3.2,3,2,3.185
15,SimB1,176,7.7,3.5,5.6,5.6,7.8,3.4,1,2,4.546
15,SimB2,177,7.6,3.6,5.6,5.6,5.4,5.8,2,2,4.638
15,SimB2,178,7.3,3.6,5.4,5.5,5.3,5.6,3,2,6.236
15,SimB2,180,7.7,3.5,5.6,5.6,5.4,5.8,1,2,3.088
15,SimA1,182,3.3,7.6,5.4,5.5,3.1,7.8,3,2,5.015
15,SimB2,183,7.6,3.3,5.5,5.4,5.3,5.6,3,2,3.025
15,SimB2,185,7.3,3.6,5.4,5.5,5.2,5.7,1,2,3.422
15,SimA1,186,3.5,7.6,5.5,5.6,3.4,7.7,3,2,3.504
15,SimB1,187,7.3,3.6,5.4,5.5,7.5,3.4,2,2,2.383
15,SimA2,188,3.5,7.5,5.4,5.6,5.5,5.5,1,3,1.502
15,SimA1,189,3.3,7.5,5.3,5.5,3.1,7.7,3,2,2.575
15,SimA2,190,3.6,7.3,5.5,5.4,5.6,5.3,2,2,2.336
15,SimA2,191,3.4,7.6,5.5,5.5,5.7,5.3,2,2,1.342
15,SimB2,193,7.6,3.4,5.5,5.5,5.4,5.6,3,2,3.038
15,SimB1,194,7.6,3.6,5.6,5.6,7.7,3.5,3,2,4.736
15,SimA2,195,3.7,7.5,5.6,5.6,5.7,5.5,1,2,2.495
15,SimB2,199,7.7,3.5,5.6,5.6,5.4,5.8,1,2,5.231
15,SimB2,201,7.6,3.4,5.5,5.5,5.4,5.6,1,2,1.651
15,SimB1,202,7.5,3.4,5.5,5.4,7.6,3.3,2,2,1.966
15,SimA2,203,3.5,7.6,5.5,5.6,5.6,5.5,1,3,4.304
15,SimA2,204,3.4,7.7,5.5,5.6,5.6,5.5,1,3,2.319
15,SimB2,208,7.3,3.5,5.3,5.5,5.1,5.7,3,1,6.832
15,SimA2,212,3.5,7.5,5.5,5.5,5.6,5.4,1,2,1.856
15,SimA1,214,3.4,7.7,5.5,5.6,3.2,7.9,1,2,2.096
15,SimA2,220,3.4,7.6,5.4,5.6,5.5,5.5,2,3,2.687
15,SimB2,221,7.4,3.5,5.5,5.4,5.3,5.6,3,2,2.48
15,SimA2,225,3.3,7.5,5.3,5.5,5.5,5.3,2,3,2.991
15,SimA2,228,3.4,7.5,5.4,5.5,5.6,5.3,1,3,5.617
15,SimB1,229,7.5,3.3,5.4,5.4,7.6,3.2,3,2,1.727
15,SimB1,230,7.4,3.6,5.4,5.6,7.5,3.5,3,2,1.891
15,SimA1,233,3.7,7.3,5.6,5.4,3.5,7.5,1,2,2.804
15,SimA1,234,3.5,7.6,5.5,5.6,3.4,7.7,3,2,4.863
15,SimB2,235,7.4,3.6,5.4,5.6,5.2,5.8,2,2,2.606
15,SimB2,236,7.6,3.5,5.5,5.6,5.4,5.7,2,2,2.288
16,SimB1,1,7.4,3.6,5.4,5.6,7.5,3.5,2,2,94.342
16,SimA2,4,3.5,7.6,5.5,5.6,5.6,5.5,2,3,6.948
16,SimB2,7,7.6,3.6,5.6,5.6,5.4,5.8,1,2,4.676
16,SimB2,8,7.5,3.4,5.5,5.4,5.3,5.6,1,2,4.898
16,SimB1,11,7.6,3.4,5.5,5.5,7.7,3.3,2,2,4.914
16,SimA1,12,3.4,7.7,5.5,5.6,3.2,7.9,3,2,2.915
16,SimB2,14,7.6,3.6,5.6,5.6,5.4,5.8,1,2,4.098
16,SimA1,15,3.4,7.6,5.5,5.5,3.2,7.8,2,2,1.907
16,SimB2,16,7.4,3.5,5.4,5.5,5.2,5.7,2,2,3.876
16,SimA2,17,3.5,7.5,5.5,5.5,5.6,5.4,3,2,2.514
16,SimA1,18,3.6,7.6,5.6,5.6,3.5,7.7,3,2,1.955
16,SimA2,21,3.6,7.3,5.5,5.4,5.6,5.3,3,3,5.412
16,SimB1,24,7.5,3.3,5.4,5.4,7.6,3.2,2,2,7.364
16,SimA1,29,3.5,7.5,5.5,5.5,3.3,7.7,3,2,2.543
16,SimA2,30,3.7,7.5,5.6,5.6,5.7,5.5,1,2,2.848
16,SimB1,32,7.4,3.5,5.4,5.5,7.5,3.4,1,1,11.697
16,SimA2,33,3.3,7.6,5.4,5.5,5.5,5.4,3,3,8.142
16,SimA2,34,3.4,7.6,5.5,5.5,5.6,5.4,2,2,3.411
16,SimB2,35,7.5,3.5,5.5,5.5,5.4,5.6,3,2,2.91
16,SimB2,36,7.5,3.6,5.5,5.6,5.4,5.7,2,2,3.024
16,SimB1,37,7.6,3.4,5.5,5.5,7.7,3.3,3,2,5.423
16,SimA1,38,3.6,7.3,5.5,5.4,3.4,7.5,1,2,3.65
16,SimA1,43,3.5,7.5,5.4,5.6,3.3,7.7,1,2,3.362
16,SimB2,44,7.6,3.6,5.7,5.5,5.6,5.6,1,3,2.223
16,SimA2,49,3.7,7.5,5.6,5.6,5.8,5.4,1,2,2.336
16,SimB2,51,7.4,3.5,5.5,5.4,5.3,5.6,3,2,15.025
16,SimA2,53,3.5,7.5,5.4,5.6,5.5,5.5,1,3,3.199
16,SimB2,56,7.4,3.5,5.5,5.4,5.4,5.5,1,2,7.951
16,SimA2,58,3.7,7.5,5.7,5.5,5.8,5.4,3,2,7.725
16,SimA1,61,3.6,7.5,5.5,5.6,3.4,7.7,3,2,6.591
16,SimB1,62,7.6,3.5,5.5,5.6,7.7,3.4,1,1,25.43
16,SimB1,63,7.6,3.6,5.6,5.6,7.8,3.4,3,3,6.179
16,SimB2,67,7.7,3.5,5.6,5.6,5.4,5.8,2,2,2.639
16,SimA1,70,3.3,7.5,5.3,5.5,3.1,7.7,1,2,2.989
16,SimA1,71,3.5,7.6,5.5,5.6,3.4,7.7,3,2,3.312
16,SimB2,75,7.3,3.7,5.4,5.6,5.2,5.8,1,2,3.951
16,SimA1,76,3.5,7.5,5.5,5.5,3.3,7.7,3,2,1.902
16,SimA2,77,3.6,7.3,5.5,5.4,5.7,5.2,1,2,2.323
16,SimA2,80,3.3,7.5,5.3,5.5,5.5,5.3,2,2,3.375
16,SimB2,81,7.3,3.6,5.4,5.5,5.3,5.6,2,2,4.767
16,SimB2,84,7.3,3.6,5.4,5.5,5.2,5.7,1,2,5.666
16,SimB1,85,7.6,3.4,5.5,5.5,7.8,3.2,2,2,3.185
16,SimA1,86,3.7,7.5,5.7,5.5,3.6,7.6,2,2,8.112
16,SimB2,91,7.6,3.4,5.5,5.5,5.3,5.7,2,2,1.536
16,SimA2,93,3.6,7.6,5.6,5.6,5.8,5.4,2,2,10.191
16,SimB2,95,7.6,3.4,5.5,5.5,5.4,5.6,2,2,6.447
16,SimA2,99,3.4,7.6,5.4,5.6,5.5,5.5,2,3,3.952
16,SimB1,102,7.5,3.4,5.5,5.4,7.7,3.2,3,2,3.983
16,SimA1,104,3.7,7.3,5.6,5.4,3.5,7.5,3,2,5.469
16,SimB2,105,7.5,3.4,5.5,5.4,5.3,5.6,1,2,3.855
16,SimB2,106,7.6,3.4,5.5,5.5,5.4,5.6,1,3,1.28
16,SimB2,109,7.6,3.5,5.5,5.6,5.3,5.8,1,2,22.817
16,SimB1,111,7.5,3.5,5.5,5.5,7.6,3.4,3,2,6.641
16,SimB1,113,7.3,3.5,5.3,5.5,7.5,3.3,1,2,6.015
16,SimA1,115,3.5,7.7,5.6,5.6,3.4,7.8,2,2,5.455
16,SimA1,116,3.6,7.3,5.5,5.4,3.4,7.5,1,2,6.883
16,SimB1,117,7.6,3.5,5.5,5.6,7.8,3.3,1,2,4.557
16,SimB2,119,7.5,3.3,5.4,5.4,5.3,5.5,3,2,5.727
16,SimA1,120,3.7,7.5,5.6,5.6,3.5,7.7,1,2,5.823
16,SimB1,121,7.4,3.6,5.4,5.6,7.6,3.4,1,2,4.255
16,SimB1,123,7.4,3.5,5.5,5.4,7.5,3.4,2,2,7.792
16,SimB2,124,7.3,3.5,5.3,5.5,5.1,5.7,2,2,9.043
16,SimB2,127,7.6,3.3,5.5,5.4,5.3,5.6,2,3,8.718
16,SimA2,131,3.5,7.5,5.5,5.5,5.6,5.4,1,2,3.072
16,SimB1,132,7.6,3.4,5.6,5.4,7.8,3.2,3,2,6.927
16,SimA1,133,3.3,7.5,5.4,5.4,3.2,7.6,3,2,3.806
16,SimA1,134,3.4,7.5,5.4,5.5,3.3,7.6,2,2,4.194
16,SimA1,136,3.5,7.5,5.4,5.6,3.3,7.7,3,2,17.537
16,SimA1,138,3.4,7.6,5.4,5.6,3.3,7.7,3,2,9.808
16,SimA2,139,3.5,7.5,5.5,5.5,5.6,5.4,3,2,4.642
16,SimA2,142,3.5,7.5,5.5,5.5,5.6,5.4,2,2,5.007
16,SimB2,144,7.6,3.5,5.5,5.6,5.4,5.7,1,2,4.418
16,SimA2,146,3.6,7.4,5.5,5.5,5.7,5.3,3,2,2.736
16,SimB2,149,7.7,3.5,5.6,5.6,5.4,5.8,3,2,4.064
16,SimA2,152,3.5,7.7,5.6,5.6,5.8,5.4,1,2,3.713
16,SimB1,153,7.5,3.4,5.5,5.4,7.6,3.3,1,2,3.376
16,SimB2,154,7.4,3.6,5.4,5.6,5.2,5.8,1,2,6.719
16,SimB2,156,7.6,3.4,5.5,5.5,5.4,5.6,2,2,2.544
16,SimA2,157,3.3,7.5,5.4,5.4,5.6,5.2,1,2,4.946
16,SimA2,158,3.4,7.5,5.4,5.5,5.6,5.3,1,2,3.613
16,SimA2,159,3.6,7.3,5.5,5.4,5.7,5.2,3,2,8.099
16,SimA2,160,3.7,7.3,5.6,5.4,5.8,5.2,2,2,6.639
16,SimA1,161,3.4,7.5,5.5,5.4,3.2,7.7,3,2,2.719
16,SimA2,162,3.4,7.5,5.5,5.4,5.7,5.2,1,2,3.84
16,SimB1,164,7.5,3.6,5.5,5.6,7.6,3.5,2,2,9.841
16,SimA2,166,3.6,7.3,5.5,5.4,5.6,5.3,1,2,5.406
16,SimB1,167,7.4,3.6,5.5,5.5,7.6,3.4,1,2,2.159
16,SimB1,172,7.6,3.4,5.5,5.5,7.7,3.3,1,2,4.349
16,SimB1,173,7.6,3.3,5.5,5.4,7.7,3.2,1,2,13.424
16,SimB2,178,7.4,3.6,5.5,5.5,5.4,5.6,3,2,4.525
16,SimA2,181,3.6,7.5,5.5,5.6,5.6,5.5,1,3,5.409
16,SimA1,189,3.5,7.5,5.5,5.5,3.3,7.7,1,2,5.808
16,SimB1,190,7.7,3.5,5.6,5.6,7.8,3.4,1,2,2.782
16,SimB1,191,7.6,3.4,5.5,5.5,7.8,3.2,3,2,4.273
16,SimA1,192,3.6,7.3,5.5,5.4,3.4,7.5,1,2,2.863
16,SimA1,196,3.4,7.6,5.5,5.5,3.3,7.7,2,2,2.336
16,SimB1,197,7.3,3.6,5.4,5.5,7.5,3.4,1,2,7.904
16,SimB2,200,7.6,3.4,5.5,5.5,5.4,5.6,3,2,4.432
16,SimA1,201,3.4,7.5,5.4,5.5,3.2,7.7,1,2,2.847
16,SimA2,202,3.4,7.5,5.4,5.5,5.6,5.3,1,2,5.122
16,SimA2,207,3.4,7.6,5.5,5.5,5.7,5.3,3,2,2.911
16,SimA1,208,3.6,7.3,5.5,5.4,3.4,7.5,1,2,5.793
16,SimA1,210,3.5,7.5,5.5,5.5,3.4,7.6,2,2,2.35
16,SimB2,211,7.6,3.5,5.5,5.6,5.3,5.8,3,2,2.863
16,SimB2,214,7.4,3.6,5.4,5.6,5.2,5.8,1,3,6.786
16,SimB2,215,7.6,3.4,5.6,5.4,5.4,5.6,1,3,5.104
16,SimB1,216,7.7,3.5,5.6,5.6,7.9,3.3,2,2,2.928
16,SimA1,217,3.7,7.5,5.6,5.6,3.6,7.6,2,2,2.673
16,SimA1,218,3.3,7.6,5.4,5.5,3.1,7.8,1,2,2.286
16,SimB1,221,7.6,3.6,5.6,5.6,7.7,3.5,3,2,2.943
16,SimB1,222,7.3,3.7,5.4,5.6,7.5,3.5,2,2,5.758
16,SimB1,224,7.4,3.5,5.5,5.4,7.5,3.4,2,1,5.247
16,SimA2,225,3.4,7.7,5.5,5.6,5.6,5.5,2,3,5.648
16,SimA1,229,3.5,7.6,5.5,5.6,3.4,7.7,1,2,3.265
16,SimA1,230,3.6,7.4,5.5,5.5,3.5,7.5,2,2,6.321
16,SimB1,231,7.6,3.6,5.7,5.5,7.8,3.4,3,2,7.169
16,SimA2,232,3.5,7.6,5.5,5.6,5.6,5.5,1,3,7.215
16,SimB1,236,7.6,3.5,5.5,5.6,7.8,3.3,2,2,13.853
16,SimA2,238,3.5,7.5,5.4,5.6,5.5,5.5,2,3,2.131
16,SimB1,240,7.3,3.6,5.4,5.5,7.5,3.4,1,2,4.735
17,SimB2,5,7.6,3.4,5.5,5.5,5.4,5.6,3,3,7.795
17,SimA2,8,3.4,7.6,5.5,5.5,5.7,5.3,3,2,6.003
17,SimB1,10,7.4,3.5,5.5,5.4,7.5,3.4,2,2,5.491
17,SimA2,11,3.5,7.6,5.5,5.6,5.6,5.5,1,3,7.282
17,SimB1,12,7.6,3.4,5.5,5.5,7.7,3.3,2,2,2.947
