username,blkNum,trlNum,A1,A2,B1,B2,C1,C2,Effect,StimType,StimPosition,rawResp,response,RT
2940,5,76,4.356708826689592,3.79721803094232,4.110873864173311,4.04305126783455,3.6880290926590975,4.465908118654584,Com2,R,3,51,3,0.634
2940,5,80,4.574710978503383,3.61286196769002,4.394449154672439,3.79312685048429,4.127134385045092,4.060443010546419,Com1,R,4,51,2,0.738
2940,6,4,4.406719247264253,3.7968590370189244,4.143134726391533,4.060443010546419,3.714936988433226,4.48863636973214,Com2,R,4,49,3,0.608
2940,6,5,4.356708826689592,3.814608613321104,4.110873864173311,4.060443010546419,3.682685309950609,4.48863636973214,Com2,R,2,50,3,0.866
2940,6,6,4.3694478524670215,3.8181298212112136,4.127134385045092,4.060443010546419,3.7216612123882795,4.465908118654584,Com2,R,5,49,2,0.778
2940,6,7,4.574710978503383,3.61286196769002,4.394449154672439,3.79312685048429,4.127134385045092,4.060443010546419,Com1,R,6,49,3,0.549
2940,6,9,4.406719247264253,3.829706046938929,4.1588830833596715,4.07753744390572,3.7590815941408726,4.477336814478207,Com2,R,3,51,3,0.82
2940,6,10,4.3694478524670215,3.835228350449073,4.127134385045092,4.07753744390572,3.716032452106441,4.48863636973214,Com2,R,3,50,1,0.639
2940,6,11,4.584967478670572,3.6186179210732696,4.382026634673881,3.8215511022640705,4.143134726391533,4.060443010546419,Com1,R,6,50,2,0.655
2940,6,13,4.356708826689592,3.814608613321104,4.110873864173311,4.060443010546419,3.6939913660001125,4.477336814478207,Com2,R,1,50,2,0.831
2940,6,15,4.584967478670572,3.651463112103504,4.406719247264253,3.829706046938929,4.1588830833596715,4.07753744390572,Com1,R,5,50,3,0.604
2940,6,18,4.543294782270004,3.6280141783426614,4.356708826689592,3.814608613321104,4.110873864173311,4.060443010546419,Com1,R,4,51,2,0.829
2940,6,21,4.356708826689592,3.814608613321104,4.110873864173311,4.060443010546419,3.6939913660001125,4.477336814478207,Com2,R,3,49,2,1.485
2940,6,23,4.543294782270004,3.6280141783426614,4.356708826689592,3.814608613321104,4.110873864173311,4.060443010546419,Com1,R,5,49,2,1.599
2940,6,24,4.564348191467836,3.623220305307662,4.394449154672439,3.79312685048429,4.127134385045092,4.060443010546419,Com1,R,5,50,3,0.617
2940,6,25,4.584967478670572,3.565496392541229,4.394449154672439,3.7560239517432668,4.143134726391533,4.007333185232471,Com1,R,2,50,3,0.588
2940,6,27,4.382026634673881,3.8055507609176296,4.127134385045092,4.060443010546419,3.7216612123882795,4.465908118654584,Com2,R,4,49,3,2.353
2940,6,29,4.564348191467836,3.623220305307662,4.3694478524670215,3.8181298212112136,4.127134385045092,4.060443010546419,Com1,R,3,51,3,0.7
2940,6,31,4.382026634673881,3.8215511022640705,4.143134726391533,4.060443010546419,3.726247490582675,4.477336814478207,Com2,R,5,49,2,0.919
2940,6,32,4.394449154672439,3.79312685048429,4.127134385045092,4.060443010546419,3.7216612123882795,4.465908118654584,Com2,R,3,49,2,0.54
2940,6,36,4.406719247264253,3.8139470042638015,4.143134726391533,4.07753744390572,3.720862499966987,4.499809670330265,Com2,R,6,49,3,0.86
2940,6,37,4.394449154672439,3.7560239517432668,4.143134726391533,4.007333185232471,3.7078238701148742,4.442651256490317,Com2,R,3,50,1,1.657
2940,6,38,4.564348191467836,3.606964160912669,4.356708826689592,3.814608613321104,4.110873864173311,4.060443010546419,Com1,R,2,50,3,0.609
2940,6,39,4.394449154672439,3.775744987135518,4.127134385045092,4.04305126783455,3.704285174263785,4.465908118654584,Com2,R,1,50,2,0.612
2940,6,41,4.574710978503383,3.61286196769002,4.3694478524670215,3.8181298212112136,4.127134385045092,4.060443010546419,Com1,R,1,49,1,0.561
2940,6,48,4.564348191467836,3.6403192634985593,4.3694478524670215,3.835228350449073,4.127134385045092,4.07753744390572,Com1,R,5,50,3,1.128
2940,6,51,4.564348191467836,3.623220305307662,4.382026634673881,3.8055507609176296,4.127134385045092,4.060443010546419,Com1,R,4,51,2,1.177
2940,6,52,4.394449154672439,3.79312685048429,4.127134385045092,4.060443010546419,3.6989287899669376,4.48863636973214,Com2,R,2,50,3,1.123
2940,6,55,4.3694478524670215,3.8181298212112136,4.127134385045092,4.060443010546419,3.6989287899669376,4.48863636973214,Com2,R,2,51,2,0.892
2940,6,57,4.394449154672439,3.809126119208293,4.143134726391533,4.060443010546419,3.714936988433226,4.48863636973214,Com2,R,3,49,2,0.724
2940,6,59,4.584967478670572,3.6186179210732696,4.394449154672439,3.809126119208293,4.143134726391533,4.060443010546419,Com1,R,5,50,3,0.734
2940,6,62,4.564348191467836,3.6058510436625206,4.394449154672439,3.775744987135518,4.127134385045092,4.04305126783455,Com1,R,5,49,2,0.624
2940,6,63,4.564348191467836,3.606964160912669,4.3694478524670215,3.8018732619271587,4.110873864173311,4.060443010546419,Com1,R,4,49,3,0.771
2940,6,64,4.382026634673881,3.8226451942769293,4.127134385045092,4.07753744390572,3.716032452106441,4.48863636973214,Com2,R,3,49,2,0.783
2940,6,65,4.553876891600541,3.6174371566595704,4.356708826689592,3.814608613321104,4.110873864173311,4.060443010546419,Com1,R,4,49,3,0.584
2940,6,66,4.356708826689592,3.814608613321104,4.110873864173311,4.060443010546419,3.6939913660001125,4.477336814478207,Com2,R,2,50,3,0.731
2940,6,69,4.564348191467836,3.639242681672834,4.406719247264253,3.7968590370189244,4.143134726391533,4.060443010546419,Com1,R,2,50,3,0.976
2940,6,70,4.564348191467836,3.656330435628587,4.406719247264253,3.8139470042638015,4.143134726391533,4.07753744390572,Com1,R,4,49,3,0.643
2940,6,74,4.406719247264253,3.7968590370189244,4.143134726391533,4.060443010546419,3.726247490582675,4.477336814478207,Com2,R,2,50,3,0.862
2940,6,78,4.564348191467836,3.6403192634985593,4.382026634673881,3.8226451942769293,4.127134385045092,4.07753744390572,Com1,R,1,51,3,0.718
2940,6,79,4.3694478524670215,3.8018732619271587,4.110873864173311,4.060443010546419,3.682685309950609,4.48863636973214,Com2,R,2,49,1,0.683
2940,6,80,4.564348191467836,3.639242681672834,4.406719247264253,3.7968590370189244,4.143134726391533,4.060443010546419,Com1,R,5,49,2,0.651
2940,7,4,4.406719247264253,3.8139470042638015,4.143134726391533,4.07753744390572,3.7433439648753426,4.477336814478207,Com2,R,5,50,3,0.646
2940,7,6,4.356708826689592,3.8317019256793654,4.110873864173311,4.07753744390572,3.6886044162945026,4.499809670330265,Com2,R,4,49,3,0.787
2940,7,7,4.543294782270004,3.6280141783426614,4.3694478524670215,3.8018732619271587,4.110873864173311,4.060443010546419,Com1,R,2,50,3,0.75
2940,7,9,4.543294782270004,3.64511041298123,4.356708826689592,3.8317019256793654,4.110873864173311,4.07753744390572,Com1,R,3,51,3,0.807
2940,7,10,4.382026634673881,3.8055507609176296,4.127134385045092,4.060443010546419,3.7216612123882795,4.465908118654584,Com2,R,1,49,1,0.93
2940,7,15,4.553876891600541,3.6676047438350814,4.382026634673881,3.8394523125933104,4.127134385045092,4.0943445622221,Com1,R,5,49,2,0.746
2940,7,18,4.574710978503383,3.595474957341697,4.382026634673881,3.78815901820576,4.127134385045092,4.04305126783455,Com1,R,5,51,1,0.778
2940,7,19,4.394449154672439,3.775744987135518,4.127134385045092,4.04305126783455,3.6928465746750474,4.477336814478207,Com2,R,2,49,1,1.333
2940,7,21,4.553876891600541,3.6180008772301666,4.343805421853684,3.8280760193022254,4.0943445622221,4.07753744390572,Com1,R,6,50,2,0.807
2940,7,22,4.382026634673881,3.806373559144997,4.110873864173311,4.07753744390572,3.711081162097623,4.477336814478207,Com2,R,4,49,3,0.993
2940,7,24,4.574710978503383,3.595474957341697,4.382026634673881,3.78815901820576,4.127134385045092,4.04305126783455,Com1,R,5,51,1,1.087
2940,7,27,4.3694478524670215,3.766789119238094,4.110873864173311,4.02535169073515,3.670308068528501,4.465908118654584,Com2,R,2,50,3,0.73
2940,7,28,4.584967478670572,3.6186179210732696,4.382026634673881,3.8215511022640705,4.143134726391533,4.060443010546419,Com1,R,4,50,1,0.855
2940,7,29,4.382026634673881,3.8215511022640705,4.143134726391533,4.060443010546419,3.7376696182833684,4.465908118654584,Com2,R,6,50,2,0.847
2940,7,34,4.382026634673881,3.8394523125933104,4.127134385045092,4.0943445622221,3.710616483756723,4.51085950651685,Com2,R,5,49,2,0.828
2940,7,39,4.564348191467836,3.606964160912669,4.3694478524670215,3.8018732619271587,4.110873864173311,4.060443010546419,Com1,R,6,49,3,0.615
2940,7,41,4.564348191467836,3.621831119360808,4.382026634673881,3.804170498448671,4.143134726391533,4.04305126783455,Com1,R,5,50,3,0.614
2940,7,42,4.564348191467836,3.6240742307478206,4.382026634673881,3.806373559144997,4.110873864173311,4.07753744390572,Com1,R,5,50,3,0.505
2940,7,47,4.574710978503383,3.61286196769002,4.382026634673881,3.8055507609176296,4.127134385045092,4.060443010546419,Com1,R,3,50,1,0.626
2940,7,48,4.382026634673881,3.78815901820576,4.127134385045092,4.04305126783455,3.6928465746750474,4.477336814478207,Com2,R,3,50,1,0.692
2940,7,49,4.574710978503383,3.6459719531026598,4.406719247264253,3.8139470042638015,4.143134726391533,4.07753744390572,Com1,R,5,50,3,0.884
2940,7,50,4.553876891600541,3.616308761279101,4.394449154672439,3.775744987135518,4.127134385045092,4.04305126783455,Com1,R,2,51,2,2.092
2940,7,51,4.382026634673881,3.78815901820576,4.127134385045092,4.04305126783455,3.704285174263785,4.465908118654584,Com2,R,5,50,3,1.508
2940,7,52,4.564348191467836,3.623220305307662,4.394449154672439,3.79312685048429,4.127134385045092,4.060443010546419,Com1,R,5,51,1,1.745
2940,7,53,4.553876891600541,3.633710236980312,4.394449154672439,3.79312685048429,4.127134385045092,4.060443010546419,Com1,R,5,50,3,1.238
2940,7,54,4.343805421853684,3.8280760193022254,4.0943445622221,4.07753744390572,3.6945384119656146,4.477336814478207,Com2,R,4,50,1,0.894
2940,7,57,4.564348191467836,3.571867995715248,4.3694478524670215,3.766789119238094,4.110873864173311,4.02535169073515,Com1,R,1,51,3,1.004
2940,7,58,4.574710978503383,3.6114853192062384,4.394449154672439,3.7917293207283853,4.143134726391533,4.04305126783455,Com1,R,4,51,2,0.621
2940,7,60,4.3694478524670215,3.8018732619271587,4.110873864173311,4.060443010546419,3.682685309950609,4.48863636973214,Com2,R,3,49,2,0.96
2940,7,61,4.564348191467836,3.639242681672834,4.406719247264253,3.7968590370189244,4.143134726391533,4.060443010546419,Com1,R,3,49,2,0.55
2940,7,66,4.564348191467836,3.58958384301836,4.382026634673881,3.7718869930975445,4.110873864173311,4.04305126783455,Com1,R,4,49,3,0.508
2940,7,68,4.382026634673881,3.7718869930975445,4.110873864173311,4.04305126783455,3.6995720836526793,4.454347296253507,Com2,R,1,50,2,0.345
2940,7,70,4.394449154672439,3.79312685048429,4.127134385045092,4.060443010546419,3.7216612123882795,4.465908118654584,Com2,R,4,51,2,0.649
2940,7,71,4.394449154672439,3.7917293207283853,4.143134726391533,4.04305126783455,3.720281217253468,4.465908118654584,Com2,R,6,50,2,0.616
2940,7,72,4.394449154672439,3.79312685048429,4.127134385045092,4.060443010546419,3.6989287899669376,4.48863636973214,Com2,R,3,49,2,2.139
2940,7,73,4.406719247264253,3.7968590370189244,4.143134726391533,4.060443010546419,3.714936988433226,4.48863636973214,Com2,R,3,49,2,0.528
2940,7,75,4.382026634673881,3.804170498448671,4.143134726391533,4.04305126783455,3.720281217253468,4.465908118654584,Com2,R,4,51,2,0.779
2940,7,76,4.3694478524670215,3.8018732619271587,4.110873864173311,4.060443010546419,3.6939913660001125,4.477336814478207,Com2,R,2,51,2,0.709
2940,7,77,4.564348191467836,3.656330435628587,4.406719247264253,3.8139470042638015,4.143134726391533,4.07753744390572,Com1,R,5,50,3,0.707
2940,7,80,4.406719247264253,3.8139470042638015,4.143134726391533,4.07753744390572,3.720862499966987,4.499809670330265,Com2,R,2,49,1,0.708
2940,8,2,4.394449154672439,3.79312685048429,4.127134385045092,4.060443010546419,3.710249479850129,4.477336814478207,Com2,R,3,50,1,1.083
2940,8,4,4.382026634673881,3.806373559144997,4.110873864173311,4.07753744390572,3.711081162097623,4.477336814478207,Com2,R,5,49,2,0.637
2940,8,7,4.574710978503383,3.6114853192062384,4.406719247264253,3.7794739872586485,4.143134726391533,4.04305126783455,Com1,R,2,50,3,0.864
2940,8,13,4.382026634673881,3.789290240045849,4.110873864173311,4.060443010546419,3.682685309950609,4.48863636973214,Com2,R,4,51,2,0.736
2940,8,17,4.394449154672439,3.809126119208293,4.143134726391533,4.060443010546419,3.714936988433226,4.48863636973214,Com2,R,5,49,2,0.84
2940,8,18,4.3694478524670215,3.8189642891765407,4.110873864173311,4.07753744390572,3.699769936945109,4.48863636973214,Com2,R,3,51,3,0.672
2940,8,19,4.564348191467836,3.58958384301836,4.356708826689592,3.79721803094232,4.110873864173311,4.04305126783455,Com1,R,5,50,3,0.72
2940,8,20,4.382026634673881,3.8055507609176296,4.127134385045092,4.060443010546419,3.6989287899669376,4.48863636973214,Com2,R,5,49,2,0.685
2940,8,22,4.553876891600541,3.616308761279101,4.382026634673881,3.78815901820576,4.127134385045092,4.04305126783455,Com1,R,2,51,2,0.944
2940,8,26,4.356708826689592,3.8317019256793654,4.110873864173311,4.07753744390572,3.699769936945109,4.48863636973214,Com2,R,1,49,1,0.754
2940,8,28,4.3694478524670215,3.78534805360011,4.0943445622221,4.060443010546419,3.6774392639713804,4.477336814478207,Com2,R,3,51,3,0.98
2940,8,29,4.574710978503383,3.595474957341697,4.394449154672439,3.775744987135518,4.127134385045092,4.04305126783455,Com1,R,2,51,2,1.143
2940,8,30,4.356708826689592,3.79721803094232,4.110873864173311,4.04305126783455,3.6880290926590975,4.465908118654584,Com2,R,2,51,2,0.82
2940,8,33,4.394449154672439,3.79312685048429,4.127134385045092,4.060443010546419,3.6989287899669376,4.48863636973214,Com2,R,2,50,3,0.805
2940,8,35,4.574710978503383,3.61286196769002,4.394449154672439,3.79312685048429,4.127134385045092,4.060443010546419,Com1,R,2,49,1,1.037
2940,8,38,4.543294782270004,3.6114853192062384,4.3694478524670215,3.78534805360011,4.0943445622221,4.060443010546419,Com1,R,3,51,3,0.684
2940,8,39,4.394449154672439,3.775744987135518,4.127134385045092,4.04305126783455,3.7158377906950175,4.454347296253507,Com2,R,5,49,2,0.764
2940,8,40,4.564348191467836,3.606964160912669,4.382026634673881,3.789290240045849,4.110873864173311,4.060443010546419,Com1,R,4,49,3,0.65
2940,8,42,4.406719247264253,3.8139470042638015,4.143134726391533,4.07753744390572,3.7433439648753426,4.477336814478207,Com2,R,3,49,2,0.762
2940,8,43,4.3694478524670215,3.835228350449073,4.127134385045092,4.07753744390572,3.727330640488189,4.477336814478207,Com2,R,6,50,2,0.743
2940,8,44,4.564348191467836,3.6240742307478206,4.3694478524670215,3.8189642891765407,4.110873864173311,4.07753744390572,Com1,R,4,49,3,1.124
2940,8,45,4.532599493153256,3.639295224758176,4.330733340286331,3.8411497957843532,4.07753744390572,4.0943445622221,Com1,R,4,50,1,0.738
2940,8,46,4.574710978503383,3.6459719531026598,4.394449154672439,3.8262254369293878,4.143134726391533,4.07753744390572,Com1,R,1,51,3,0.959
2940,8,47,4.564348191467836,3.639242681672834,4.394449154672439,3.809126119208293,4.143134726391533,4.060443010546419,Com1,R,6,49,3,2.772
2940,8,51,4.394449154672439,3.79312685048429,4.127134385045092,4.060443010546419,3.710249479850129,4.477336814478207,Com2,R,4,50,1,0.7
2940,8,52,4.543294782270004,3.64511041298123,4.356708826689592,3.8317019256793654,4.110873864173311,4.07753744390572,Com1,R,2,50,3,0.682
2940,8,54,4.564348191467836,3.623220305307662,4.394449154672439,3.79312685048429,4.127134385045092,4.060443010546419,Com1,R,2,50,3,0.762
2940,8,55,4.564348191467836,3.623220305307662,4.394449154672439,3.79312685048429,4.127134385045092,4.060443010546419,Com1,R,5,51,1,2.119
2940,8,56,4.382026634673881,3.8055507609176296,4.127134385045092,4.060443010546419,3.710249479850129,4.477336814478207,Com2,R,3,50,1,0.78
2940,8,57,4.382026634673881,3.78815901820576,4.127134385045092,4.04305126783455,3.6928465746750474,4.477336814478207,Com2,R,3,50,1,0.679
2940,8,61,4.553876891600541,3.633710236980312,4.382026634673881,3.8055507609176296,4.127134385045092,4.060443010546419,Com1,R,5,49,2,0.662
2940,8,62,4.553876891600541,3.6507881029912137,4.3694478524670215,3.835228350449073,4.127134385045092,4.07753744390572,Com1,R,6,51,1,0.678
2940,8,64,4.553876891600541,3.6345288593638547,4.382026634673881,3.806373559144997,4.110873864173311,4.07753744390572,Com1,R,3,50,1,0.726
2940,8,68,4.553876891600541,3.6174371566595704,4.356708826689592,3.814608613321104,4.110873864173311,4.060443010546419,Com1,R,5,50,3,0.657
2940,8,70,4.574710978503383,3.61286196769002,4.382026634673881,3.8055507609176296,4.127134385045092,4.060443010546419,Com1,R,3,51,3,0.932
2940,8,71,4.406719247264253,3.7794739872586485,4.143134726391533,4.04305126783455,3.720281217253468,4.465908118654584,Com2,R,3,50,1,0.874
2940,8,74,4.356708826689592,3.814608613321104,4.110873864173311,4.060443010546419,3.6939913660001125,4.477336814478207,Com2,R,4,49,3,0.598
2940,8,75,4.330733340286331,3.8411497957843532,4.07753744390572,4.0943445622221,3.6832385742238505,4.48863636973214,Com2,R,3,49,2,0.649
2940,8,77,4.394449154672439,3.8262254369293878,4.143134726391533,4.07753744390572,3.720862499966987,4.499809670330265,Com2,R,6,50,2,0.633
2940,8,80,4.564348191467836,3.656330435628587,4.406719247264253,3.8139470042638015,4.143134726391533,4.07753744390572,Com1,R,3,51,3,0.667
2940,9,1,4.394449154672439,3.809126119208293,4.143134726391533,4.060443010546419,3.714936988433226,4.48863636973214,Com2,R,5,49,2,2.52
2940,9,2,4.394449154672439,3.7560239517432668,4.143134726391533,4.007333185232471,3.7078238701148742,4.442651256490317,Com2,R,4,51,2,0.894
2940,9,5,4.574710978503383,3.61286196769002,4.3694478524670215,3.8181298212112136,4.127134385045092,4.060443010546419,Com1,R,4,51,2,0.75
2940,9,6,4.394449154672439,3.79312685048429,4.127134385045092,4.060443010546419,3.6989287899669376,4.48863636973214,Com2,R,3,50,1,0.667
2940,9,9,4.564348191467836,3.606964160912669,4.3694478524670215,3.8018732619271587,4.110873864173311,4.060443010546419,Com1,R,1,49,1,1.294
2940,9,10,4.564348191467836,3.6058510436625206,4.394449154672439,3.775744987135518,4.127134385045092,4.04305126783455,Com1,R,5,50,3,0.918
2940,9,12,4.543294782270004,3.6280141783426614,4.356708826689592,3.814608613321104,4.110873864173311,4.060443010546419,Com1,R,2,49,1,0.632
2940,9,13,4.564348191467836,3.656330435628587,4.406719247264253,3.8139470042638015,4.143134726391533,4.07753744390572,Com1,R,3,50,1,0.778
2940,9,15,4.553876891600541,3.6174371566595704,4.356708826689592,3.814608613321104,4.110873864173311,4.060443010546419,Com1,R,5,50,3,0.597
2940,9,16,4.3694478524670215,3.835228350449073,4.127134385045092,4.07753744390572,3.716032452106441,4.48863636973214,Com2,R,4,51,2,0.616
2940,9,17,4.382026634673881,3.8226451942769293,4.127134385045092,4.07753744390572,3.716032452106441,4.48863636973214,Com2,R,6,50,2,0.586
2940,9,19,4.564348191467836,3.623220305307662,4.3694478524670215,3.8181298212112136,4.127134385045092,4.060443010546419,Com1,R,3,51,3,0.653
2940,9,24,4.3694478524670215,3.8018732619271587,4.110873864173311,4.060443010546419,3.682685309950609,4.48863636973214,Com2,R,1,49,1,0.667
2940,9,26,4.382026634673881,3.8215511022640705,4.143134726391533,4.060443010546419,3.726247490582675,4.477336814478207,Com2,R,2,49,1,0.587
2940,9,27,4.564348191467836,3.639242681672834,4.406719247264253,3.7968590370189244,4.143134726391533,4.060443010546419,Com1,R,5,49,2,0.669
2940,9,29,4.406719247264253,3.7968590370189244,4.143134726391533,4.060443010546419,3.714936988433226,4.48863636973214,Com2,R,2,50,3,0.76
2940,9,33,4.356708826689592,3.814608613321104,4.110873864173311,4.060443010546419,3.6939913660001125,4.477336814478207,Com2,R,3,51,3,0.912
2940,9,34,4.564348191467836,3.623220305307662,4.394449154672439,3.79312685048429,4.127134385045092,4.060443010546419,Com1,R,3,49,2,0.869
2940,9,35,4.584967478670572,3.651463112103504,4.406719247264253,3.829706046938929,4.1588830833596715,4.07753744390572,Com1,R,3,51,3,0.701
2940,9,36,4.406719247264253,3.8139470042638015,4.143134726391533,4.07753744390572,3.720862499966987,4.499809670330265,Com2,R,4,51,2,1.002
2940,9,37,4.564348191467836,3.6403192634985593,4.382026634673881,3.8226451942769293,4.127134385045092,4.07753744390572,Com1,R,2,50,3,0.813
2940,9,38,4.584967478670572,3.6186179210732696,4.382026634673881,3.8215511022640705,4.143134726391533,4.060443010546419,Com1,R,1,51,3,0.648
2940,9,40,4.356708826689592,3.814608613321104,4.110873864173311,4.060443010546419,3.6939913660001125,4.477336814478207,Com2,R,3,50,1,0.824
2940,9,41,4.564348191467836,3.606964160912669,4.356708826689592,3.814608613321104,4.110873864173311,4.060443010546419,Com1,R,4,50,1,1.553
2940,9,43,4.3694478524670215,3.8181298212112136,4.127134385045092,4.060443010546419,3.7216612123882795,4.465908118654584,Com2,R,5,49,2,0.949
2940,9,45,4.3694478524670215,3.8181298212112136,4.127134385045092,4.060443010546419,3.6989287899669376,4.48863636973214,Com2,R,5,49,2,0.685
2940,9,46,4.406719247264253,3.7968590370189244,4.143134726391533,4.060443010546419,3.726247490582675,4.477336814478207,Com2,R,4,51,2,0.701
2940,9,47,4.394449154672439,3.775744987135518,4.127134385045092,4.04305126783455,3.704285174263785,4.465908118654584,Com2,R,3,49,2,0.634
2940,9,49,4.394449154672439,3.79312685048429,4.127134385045092,4.060443010546419,3.7216612123882795,4.465908118654584,Com2,R,5,49,2,0.637
2940,9,52,4.406719247264253,3.829706046938929,4.1588830833596715,4.07753744390572,3.7590815941408726,4.477336814478207,Com2,R,5,50,3,0.621
2940,9,56,4.543294782270004,3.6280141783426614,4.356708826689592,3.814608613321104,4.110873864173311,4.060443010546419,Com1,R,4,49,3,0.596
2940,9,57,4.356708826689592,3.814608613321104,4.110873864173311,4.060443010546419,3.6939913660001125,4.477336814478207,Com2,R,5,50,3,0.727
2940,9,60,4.356708826689592,3.814608613321104,4.110873864173311,4.060443010546419,3.682685309950609,4.48863636973214,Com2,R,2,50,3,1.057
2940,9,62,4.382026634673881,3.8055507609176296,4.127134385045092,4.060443010546419,3.7216612123882795,4.465908118654584,Com2,R,2,49,1,0.66
2940,9,63,4.564348191467836,3.623220305307662,4.382026634673881,3.8055507609176296,4.127134385045092,4.060443010546419,Com1,R,2,49,1,1.3
2940,9,66,4.564348191467836,3.6403192634985593,4.3694478524670215,3.835228350449073,4.127134385045092,4.07753744390572,Com1,R,3,51,3,0.658
2940,9,67,4.584967478670572,3.6186179210732696,4.394449154672439,3.809126119208293,4.143134726391533,4.060443010546419,Com1,R,4,49,3,0.642
2940,9,68,4.574710978503383,3.61286196769002,4.394449154672439,3.79312685048429,4.127134385045092,4.060443010546419,Com1,R,4,49,3,0.673
2940,9,69,4.564348191467836,3.639242681672834,4.406719247264253,3.7968590370189244,4.143134726391533,4.060443010546419,Com1,R,1,51,3,0.657
2940,9,80,4.584967478670572,3.565496392541229,4.394449154672439,3.7560239517432668,4.143134726391533,4.007333185232471,Com1,R,4,51,2,0.591
3157,1,3,4.356708826689592,3.8317019256793654,4.110873864173311,4.07753744390572,3.6886044162945026,4.499809670330265,Com2,R,4,49,3,1.634
3157,1,5,4.574710978503383,3.595474957341697,4.382026634673881,3.78815901820576,4.127134385045092,4.04305126783455,Com1,R,5,51,1,1.482
3157,1,6,4.406719247264253,3.8139470042638015,4.143134726391533,4.07753744390572,3.7433439648753426,4.477336814478207,Com2,R,2,50,3,1.306
3157,1,7,4.394449154672439,3.79312685048429,4.127134385045092,4.060443010546419,3.7216612123882795,4.465908118654584,Com2,R,2,50,3,1.024
3157,1,9,4.382026634673881,3.8055507609176296,4.127134385045092,4.060443010546419,3.7216612123882795,4.465908118654584,Com2,R,4,51,2,4.81
3157,1,12,4.3694478524670215,3.766789119238094,4.110873864173311,4.02535169073515,3.670308068528501,4.465908118654584,Com2,R,5,50,3,1.301
3157,1,15,4.574710978503383,3.595474957341697,4.382026634673881,3.78815901820576,4.127134385045092,4.04305126783455,Com1,R,5,50,3,1.506
3157,1,17,4.564348191467836,3.623220305307662,4.394449154672439,3.79312685048429,4.127134385045092,4.060443010546419,Com1,R,4,49,3,3.17
3157,1,20,4.343805421853684,3.8280760193022254,4.0943445622221,4.07753744390572,3.6945384119656146,4.477336814478207,Com2,R,2,51,2,0.881
3157,1,21,4.564348191467836,3.571867995715248,4.3694478524670215,3.766789119238094,4.110873864173311,4.02535169073515,Com1,R,4,50,1,1.113
3157,1,23,4.382026634673881,3.8215511022640705,4.143134726391533,4.060443010546419,3.7376696182833684,4.465908118654584,Com2,R,5,49,2,2.378
3157,1,25,4.382026634673881,3.78815901820576,4.127134385045092,4.04305126783455,3.6928465746750474,4.477336814478207,Com2,R,4,51,2,4.161
3157,1,27,4.382026634673881,3.7718869930975445,4.110873864173311,4.04305126783455,3.6995720836526793,4.454347296253507,Com2,R,6,50,2,1.193
3157,1,31,4.394449154672439,3.7917293207283853,4.143134726391533,4.04305126783455,3.720281217253468,4.465908118654584,Com2,R,4,51,2,3.089
3157,1,32,4.382026634673881,3.806373559144997,4.110873864173311,4.07753744390572,3.711081162097623,4.477336814478207,Com2,R,2,49,1,4.864
3157,1,35,4.406719247264253,3.8139470042638015,4.143134726391533,4.07753744390572,3.720862499966987,4.499809670330265,Com2,R,3,49,2,3.705
3157,1,37,4.3694478524670215,3.8018732619271587,4.110873864173311,4.060443010546419,3.6939913660001125,4.477336814478207,Com2,R,6,49,3,2.684
3157,1,38,4.394449154672439,3.775744987135518,4.127134385045092,4.04305126783455,3.6928465746750474,4.477336814478207,Com2,R,5,50,3,1.148
3157,1,39,4.382026634673881,3.8394523125933104,4.127134385045092,4.0943445622221,3.710616483756723,4.51085950651685,Com2,R,5,49,2,1.545
3157,1,40,4.382026634673881,3.78815901820576,4.127134385045092,4.04305126783455,3.704285174263785,4.465908118654584,Com2,R,4,51,2,2.551
3157,1,41,4.574710978503383,3.6114853192062384,4.394449154672439,3.7917293207283853,4.143134726391533,4.04305126783455,Com1,R,3,51,3,3.676
3157,1,42,4.574710978503383,3.61286196769002,4.382026634673881,3.8055507609176296,4.127134385045092,4.060443010546419,Com1,R,4,49,3,1.924
3157,1,43,4.394449154672439,3.79312685048429,4.127134385045092,4.060443010546419,3.6989287899669376,4.48863636973214,Com2,R,2,51,2,4.305
3157,1,48,4.564348191467836,3.58958384301836,4.382026634673881,3.7718869930975445,4.110873864173311,4.04305126783455,Com1,R,5,50,3,1.499
3157,1,53,4.564348191467836,3.621831119360808,4.382026634673881,3.804170498448671,4.143134726391533,4.04305126783455,Com1,R,4,49,3,3.161
3157,1,54,4.543294782270004,3.6280141783426614,4.3694478524670215,3.8018732619271587,4.110873864173311,4.060443010546419,Com1,R,2,50,3,0.854
3157,1,55,4.584967478670572,3.6186179210732696,4.382026634673881,3.8215511022640705,4.143134726391533,4.060443010546419,Com1,R,3,49,2,4.734
3157,1,57,4.3694478524670215,3.8018732619271587,4.110873864173311,4.060443010546419,3.682685309950609,4.48863636973214,Com2,R,6,50,2,2.203
3157,1,59,4.564348191467836,3.639242681672834,4.406719247264253,3.7968590370189244,4.143134726391533,4.060443010546419,Com1,R,3,51,3,3.014
3157,1,60,4.564348191467836,3.656330435628587,4.406719247264253,3.8139470042638015,4.143134726391533,4.07753744390572,Com1,R,6,49,3,2.456
3157,1,61,4.553876891600541,3.616308761279101,4.394449154672439,3.775744987135518,4.127134385045092,4.04305126783455,Com1,R,1,51,3,0.928
